year,player_name,team_x,base_price_lakh,final_price_lakh,role,nationality,status,source,matches_played,team_y,bat_innings,runs,balls_faced,fours,sixes,bat_dots,dismissals,highest_score,not_outs,fifties,hundreds,batting_avg,batting_sr,bowl_innings,overs,balls_bowled,runs_conceded,wickets,bowl_dots,wides,no_balls,fours_conceded,sixes_conceded,bowling_avg,economy,bowling_sr,four_wickets,five_wickets,best_figures,catches,run_outs,stumpings,season,player,batting_war,bowling_war,total_war,inflation_factor,price_2024_lakh,base_price_2024_lakh,price_2024_cr,price_nominal_cr
2020,Sam Curran,CSK,,550.0,All-Rounder,Overseas,SOLD,kaggle_main,11.0,Chennai Super Kings,11.0,186.0,145.0,12.0,12.0,63.0,8.0,52.0,3.0,1.0,0.0,23.25,128.2758620689655,13.0,42.0,252.0,348.0,13.0,87.0,11.0,2.0,36.0,8.0,26.76923076923077,8.285714285714286,19.384615384615383,0.0,0.0,3/33,6.0,0.0,0.0,2020.0,SM Curran,4.078059686983568,6.843053735255559,10.921113422239127,1.2372372372372373,680.4804804804805,,6.804804804804806,5.5
2020,Eoin Morgan,KKR,,525.0,Batsman,Overseas,SOLD,kaggle_main,14.0,Kolkata Knight Riders,14.0,419.0,314.0,32.0,24.0,130.0,10.0,68.0,4.0,1.0,0.0,41.9,133.4394904458599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,2020.0,EJG Morgan,10.85783270146787,0.0,10.85783270146787,1.2372372372372373,649.5495495495496,,6.495495495495496,5.25
2020,Marcus Stoinis,DC,,480.0,All-Rounder,Overseas,SOLD,kaggle_main,17.0,Delhi Capitals,17.0,352.0,250.0,31.0,16.0,85.0,14.0,65.0,3.0,3.0,0.0,25.142857142857142,140.79999999999998,13.0,29.4,178.0,287.0,13.0,46.0,6.0,0.0,23.0,14.0,22.076923076923077,9.674157303370784,13.692307692307692,0.0,0.0,3/26,3.0,0.0,0.0,2020.0,MP Stoinis,10.94493049479926,-0.9198230668414168,10.025107427957842,1.2372372372372373,593.8738738738739,,5.9387387387387385,4.8
2020,Aaron Finch,RCB,,440.0,Batsman,Overseas,SOLD,kaggle_main,12.0,Royal Challengers Bangalore,12.0,268.0,254.0,28.0,8.0,128.0,12.0,52.0,0.0,1.0,0.0,22.333333333333332,105.51181102362204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,2020.0,AJ Finch,-0.0839506172839534,0.0,-0.0839506172839534,1.2372372372372373,544.3843843843845,,5.443843843843845,4.4
2020,Kane Richardson,RCB,,400.0,Bowler,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,494.89489489489495,,4.948948948948949,4.0
2020,Varun Chakaravarthy,KKR,,400.0,All-Rounder,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,494.89489489489495,,4.948948948948949,4.0
2020,Chris Jordan,PBKS,,300.0,All-Rounder,Overseas,SOLD,kaggle_main,4.0,Kings XI Punjab,4.0,29.0,33.0,2.0,0.0,16.0,3.0,13.0,1.0,0.0,0.0,9.666666666666666,87.87878787878788,9.0,32.3,195.0,320.0,9.0,59.0,14.0,1.0,28.0,12.0,35.55555555555556,9.846153846153848,21.666666666666668,0.0,0.0,3/17,5.0,0.0,0.0,2020.0,CJ Jordan,-0.7382691746864971,-0.1055045871559698,-0.843773761842467,1.2372372372372373,371.1711711711712,,3.711711711711712,3.0
2020,Jaydev Unadkat,RR,,300.0,Bowler,Indian,SOLD,kaggle_main,1.0,Rajasthan Royals,1.0,9.0,13.0,0.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,9.0,69.23076923076923,7.0,23.0,138.0,229.0,4.0,34.0,6.0,0.0,12.0,13.0,57.25,9.956521739130435,34.5,0.0,0.0,2/32,1.0,0.0,0.0,2020.0,JD Unadkat,-0.5938636142704385,-1.268774574049807,-1.862638188320246,1.2372372372372373,371.1711711711712,,3.711711711711712,3.0
2020,Robin Uthappa,RR,,300.0,Batsman,Indian,SOLD,kaggle_main,12.0,Rajasthan Royals,12.0,196.0,170.0,19.0,7.0,75.0,12.0,41.0,0.0,0.0,0.0,16.333333333333332,115.2941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,2020.0,RV Uthappa,2.0225527364634956,0.0,2.0225527364634956,1.2372372372372373,371.1711711711712,,3.711711711711712,3.0
2020,Alex Carey,DC,,240.0,Wicket-Keeper,Overseas,SOLD,kaggle_main,3.0,Delhi Capitals,3.0,32.0,29.0,0.0,1.0,8.0,2.0,14.0,1.0,0.0,0.0,16.0,110.34482758620688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2020.0,AT Carey,0.1656119373967142,0.0,0.1656119373967142,1.2372372372372373,296.93693693693695,,2.9693693693693692,2.4
2020,Yashasvi Jaiswal,RR,,240.0,All-Rounder,Indian,SOLD,kaggle_main,3.0,Rajasthan Royals,3.0,40.0,44.0,2.0,2.0,20.0,3.0,34.0,0.0,0.0,0.0,13.333333333333334,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2020.0,YBK Jaiswal,-0.8176922329153307,0.0,-0.8176922329153307,1.2372372372372373,296.93693693693695,,2.9693693693693692,2.4
2020,Chris Lynn,MI,,200.0,Batsman,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,247.44744744744747,,2.4744744744744747,2.0
2020,Dale Steyn,RCB,,200.0,Bowler,Overseas,SOLD,kaggle_main,1.0,Royal Challengers Bangalore,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,3.0,11.4,70.0,134.0,1.0,23.0,5.0,0.0,13.0,7.0,134.0,11.485714285714286,70.0,0.0,0.0,1/33,0.0,0.0,0.0,2020.0,DW Steyn,-0.1394405560416059,-2.501965923984274,-2.6414064800258803,1.2372372372372373,247.44744744744747,,2.4744744744744747,2.0
2020,Josh Hazlewood,CSK,,200.0,Bowler,Overseas,SOLD,kaggle_main,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,60.0,72.0,1.0,29.0,1.0,0.0,10.0,0.0,72.0,7.2,60.0,0.0,0.0,1/23,0.0,0.0,0.0,2020.0,JR Hazlewood,0.0,2.5884010484927895,2.5884010484927895,1.2372372372372373,247.44744744744747,,2.4744744744744747,2.0
2020,Mitchell Marsh,SRH,,200.0,All-Rounder,Overseas,SOLD,kaggle_main,1.0,Sunrisers Hyderabad,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0/6,0.0,0.0,0.0,2020.0,MR Marsh,-0.1322202780208029,0.0098951507208386,-0.1223251272999642,1.2372372372372373,247.44744744744747,,2.4744744744744747,2.0
2020,Ravi Bishnoi,PBKS,,200.0,Bowler,Indian,SOLD,kaggle_main,2.0,Kings XI Punjab,2.0,7.0,12.0,1.0,0.0,8.0,1.0,6.0,1.0,0.0,0.0,7.0,58.333333333333336,14.0,51.0,306.0,381.0,12.0,119.0,12.0,0.0,25.0,17.0,31.75,7.470588235294118,25.5,0.0,0.0,3/32,2.0,0.0,0.0,2020.0,Ravi Bishnoi,-0.7116433362496355,12.786664482306676,12.075021146057042,1.2372372372372373,247.44744744744747,,2.4744744744744747,2.0
2020,Priyam Garg,SRH,,190.0,Batsman,Indian,SOLD,kaggle_main,10.0,Sunrisers Hyderabad,10.0,133.0,116.0,9.0,4.0,45.0,9.0,51.0,1.0,1.0,0.0,14.77777777777778,114.65517241379312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,2020.0,PK Garg,1.2874477495868568,0.0,1.2874477495868568,1.2372372372372373,235.0750750750751,,2.350750750750751,1.9
2020,Virat Singh,SRH,,190.0,Batsman,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,235.0750750750751,,2.350750750750751,1.9
2020,Chris Woakes,DC,,150.0,All-Rounder,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,185.5855855855856,,1.855855855855856,1.5
2020,Jason Roy,DC,,150.0,Batsman,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,185.5855855855856,,1.855855855855856,1.5
2020,Kartik Tyagi,RR,,130.0,Bowler,Indian,SOLD,kaggle_main,2.0,Rajasthan Royals,2.0,4.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,66.66666666666666,10.0,38.1,229.0,372.0,9.0,78.0,11.0,1.0,28.0,21.0,41.333333333333336,9.746724890829697,25.444444444444443,0.0,0.0,2/37,2.0,0.0,0.0,2020.0,Kartik Tyagi,-0.2933216681248177,-0.7163171690694696,-1.0096388371942877,1.2372372372372373,160.84084084084085,,1.6084084084084085,1.3
2020,Andrew Tye,RR,,100.0,Bowler,Overseas,SOLD,kaggle_main,1.0,Rajasthan Royals,1.0,6.0,7.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,85.71428571428571,1.0,4.1,25.0,54.0,1.0,5.0,2.0,0.0,4.0,3.0,54.0,12.96,25.0,0.0,0.0,1/54,0.0,0.0,0.0,2020.0,AJ Tye,-0.1755419461456208,-1.6207077326343384,-1.7962496787799591,1.2372372372372373,123.72372372372374,,1.2372372372372373,1.0
2020,Tom Banton,KKR,,100.0,Batsman,Overseas,SOLD,kaggle_main,2.0,Kolkata Knight Riders,2.0,18.0,22.0,1.0,1.0,13.0,2.0,10.0,0.0,0.0,0.0,9.0,81.81818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2020.0,T Banton,-0.6588461164576653,0.0,-0.6588461164576653,1.2372372372372373,123.72372372372374,,1.2372372372372373,1.0
2020,Tom Curran,RR,,100.0,All-Rounder,Overseas,SOLD,kaggle_main,4.0,Rajasthan Royals,4.0,83.0,63.0,5.0,3.0,18.0,1.0,54.0,3.0,1.0,0.0,83.0,131.74603174603175,5.0,18.1,109.0,210.0,3.0,23.0,6.0,1.0,18.0,10.0,70.0,11.559633027522937,36.333333333333336,0.0,0.0,1/55,1.0,0.0,0.0,2020.0,TK Curran,2.045122484689413,-4.21304062909568,-2.1679181444062667,1.2372372372372373,123.72372372372374,,1.2372372372372373,1.0
2020,Anuj Rawat,RR,,80.0,Wicket-Keeper,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,98.97897897897899,,0.9897897897897898,0.8
2020,David Miller,RR,,75.0,Batsman,Overseas,SOLD,kaggle_main,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,,,,1.2372372372372373,92.7927927927928,,0.927927927927928,0.75
2020,Rahul Tripathi,KKR,,60.0,Batsman,Indian,SOLD,kaggle_main,11.0,Kolkata Knight Riders,11.0,230.0,186.0,21.0,10.0,81.0,10.0,81.0,1.0,1.0,0.0,23.0,123.65591397849462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,2020.0,RA Tripathi,4.15702828813065,0.0,4.15702828813065,1.2372372372372373,74.23423423423424,,0.7423423423423423,0.6
2020,Prabhsimran Singh,PBKS,,55.0,Wicket-Keeper,Indian,SOLD,kaggle_main,2.0,Kings XI Punjab,2.0,15.0,15.0,2.0,0.0,7.0,2.0,11.0,0.0,0.0,0.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2020.0,P Simran Singh,-0.1083041703120444,0.0,-0.1083041703120444,1.2372372372372373,68.04804804804806,,0.6804804804804806,0.55
2020,Deepak Hooda,PBKS,,50.0,All-Rounder,Indian,SOLD,kaggle_main,5.0,Kings XI Punjab,5.0,102.0,74.0,5.0,5.0,21.0,1.0,62.0,4.0,1.0,0.0,102.0,137.83783783783784,1.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0/10,3.0,0.0,0.0,2020.0,DJ Hooda,2.9656994264605814,-0.1101572739187419,2.8555421525418394,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,Fabian Allen,SRH,,50.0,All-Rounder,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,Isuru Udana,RCB,,50.0,All-Rounder,Overseas,SOLD,kaggle_main,4.0,Royal Challengers Bangalore,4.0,15.0,11.0,1.0,1.0,4.0,3.0,10.0,1.0,0.0,0.0,5.0,136.36363636363637,10.0,29.0,174.0,286.0,8.0,45.0,8.0,0.0,26.0,11.0,35.75,9.862068965517242,21.75,0.0,0.0,2/41,3.0,0.0,0.0,2020.0,I Udana,0.4205769417711673,-1.1747706422018425,-0.7541937004306751,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,James Neesham,PBKS,,50.0,All-Rounder,Overseas,SOLD,kaggle_main,3.0,Kings XI Punjab,3.0,19.0,18.0,0.0,1.0,6.0,2.0,10.0,1.0,0.0,0.0,9.5,105.55555555555556,5.0,15.0,90.0,149.0,2.0,25.0,3.0,0.0,13.0,7.0,74.5,9.933333333333334,45.0,0.0,0.0,1/40,1.0,0.0,0.0,2020.0,JDS Neesham,-0.0049650043744531,-0.9574377457404992,-0.9624027501149524,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,Mohit Sharma,DC,,50.0,Bowler,Indian,SOLD,kaggle_main,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,45.0,1.0,7.0,0.0,1.0,1.0,4.0,45.0,11.25,24.0,0.0,0.0,1/45,0.0,0.0,0.0,2020.0,MM Sharma,0.0,-0.8756553079947578,-0.8756553079947578,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,Oshane Thomas,RR,,50.0,Bowler,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,Saurabh Tiwary,MI,,50.0,Batsman,Indian,SOLD,kaggle_main,5.0,Mumbai Indians,5.0,103.0,81.0,8.0,3.0,25.0,5.0,42.0,0.0,0.0,0.0,20.6,127.16049382716052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2020.0,SS Tiwary,2.16515748031496,0.0,2.16515748031496,1.2372372372372373,61.86186186186187,,0.6186186186186187,0.5
2020,Abdul Samad,SRH,,20.0,All-Rounder,Indian,SOLD,kaggle_main,7.0,Sunrisers Hyderabad,7.0,113.0,68.0,8.0,6.0,20.0,5.0,33.0,2.0,0.0,0.0,22.6,166.1764705882353,3.0,7.0,42.0,96.0,1.0,9.0,1.0,0.0,4.0,8.0,96.0,13.714285714285714,42.0,0.0,0.0,1/41,5.0,0.0,0.0,2020.0,Abdul Samad,5.134021094585398,-3.831127129750984,1.3028939648344142,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Akash Singh,RR,,20.0,Bowler,Indian,SOLD,kaggle_main,1.0,Kings XI Punjab,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.5,149.0,219.0,9.0,55.0,8.0,1.0,22.0,7.0,24.333333333333332,8.818791946308725,16.555555555555557,0.0,0.0,3/23,1.0,0.0,0.0,2020.0,Arshdeep Singh,-0.3966608340624089,2.6408584534731254,2.2441976194107167,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Anirudha Ashok Joshi,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Chris Green,KKR,,20.0,All-Rounder,Overseas,SOLD,kaggle_main,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,17.0,24.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,8.470588235294118,0.0,0.0,0.0,0/24,1.0,0.0,0.0,2020.0,CJ Green,0.0,0.2295543905635644,0.2295543905635644,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Digvijay Deshmukh,MI,,20.0,All-Rounder,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Joshua Philippe,RCB,,20.0,Wicket-Keeper,Overseas,SOLD,kaggle_main,5.0,Royal Challengers Bangalore,5.0,78.0,80.0,9.0,1.0,38.0,4.0,33.0,1.0,0.0,0.0,19.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2020.0,JR Philippe,-0.8276222416642369,0.0,-0.8276222416642369,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Lalit Yadav,DC,,20.0,All-Rounder,Indian,SOLD,kaggle_main,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,M Siddharth,KKR,,20.0,Bowler,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Mohsin Khan,MI,,20.0,Bowler,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Nikhil Shankar Naik,KKR,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main,1.0,Kolkata Knight Riders,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2020.0,NS Naik,-0.2716608340624089,0.0,-0.2716608340624089,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Pavan Deshpande,RCB,,20.0,All-Rounder,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Pravin Tambe,KKR,,20.0,Bowler,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Prince Balwant Rai Singh,MI,,20.0,All-Rounder,Indian,SOLD,kaggle_main,2.0,Kings XI Punjab,2.0,15.0,15.0,2.0,0.0,7.0,2.0,11.0,0.0,0.0,0.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2020.0,P Simran Singh,-0.1083041703120444,0.0,-0.1083041703120444,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,R. Sai Kishore,CSK,,20.0,Bowler,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Sandeep Bavanaka,SRH,,20.0,All-Rounder,Overseas,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Sanjay Yadav,SRH,,20.0,All-Rounder,Indian,SOLD,kaggle_main,15.0,Mumbai Indians,15.0,480.0,340.0,61.0,11.0,118.0,12.0,79.0,3.0,4.0,0.0,40.0,141.1764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,2020.0,SA Yadav,15.045105472926991,0.0,15.045105472926991,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Shahbaz Ahamad,RCB,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main,1.0,Royal Challengers Bangalore,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,2.0,6.0,36.0,45.0,2.0,8.0,1.0,0.0,1.0,2.0,22.5,7.5,18.0,0.0,0.0,2/27,1.0,0.0,0.0,2020.0,Shahbaz Ahmed,-0.0072202780208029,1.4040301441677585,1.3968098661469552,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Tajinder Dhillon,PBKS,,20.0,All-Rounder,Indian,SOLD,kaggle_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2020,Tushar Deshpande,DC,,20.0,Bowler,Indian,SOLD,kaggle_main,2.0,Delhi Capitals,2.0,21.0,12.0,2.0,1.0,3.0,1.0,20.0,1.0,0.0,0.0,21.0,175.0,5.0,17.0,102.0,193.0,3.0,28.0,7.0,1.0,22.0,7.0,64.33333333333333,11.352941176470589,34.0,0.0,0.0,2/37,1.0,0.0,0.0,2020.0,TU Deshpande,1.0383566637503645,-3.227883355176939,-2.1895266914265745,1.2372372372372373,24.744744744744747,,0.24744744744744746,0.2
2021,Krishnappa Gowtham,CSK,20.0,900.0,All-Rounder,Indian,SOLD,auction_2021,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,,,,1.175128351397604,1057.6155162578436,23.502567027952082,10.576155162578436,9.0
2021,Riley Meredith,PBKS,40.0,800.0,Bowler,Overseas,SOLD,auction_2021,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.2,102.0,171.0,4.0,36.0,5.0,1.0,19.0,7.0,42.75,10.058823529411764,25.5,0.0,0.0,1/49,0.0,0.0,0.0,2021.0,RP Meredith,0.0,-2.3364688128772677,-2.3364688128772677,1.175128351397604,940.1026811180833,47.005134055904165,9.401026811180833,8.0
2021,Ben Cutting,KKR,75.0,75.0,All-Rounder,Overseas,SOLD,auction_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175128351397604,88.13462635482031,88.13462635482031,0.8813462635482031,0.75
2021,Fabian Allen,PBKS,75.0,75.0,All-Rounder,Overseas,SOLD,auction_2021,2.0,Punjab Kings,2.0,6.0,12.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,6.0,50.0,3.0,11.0,66.0,90.0,1.0,20.0,1.0,0.0,7.0,4.0,90.0,8.181818181818182,66.0,0.0,0.0,1/22,2.0,0.0,0.0,2021.0,FA Allen,-0.7827723378212974,0.5609406438631765,-0.2218316939581208,1.175128351397604,88.13462635482031,88.13462635482031,0.8813462635482031,0.75
2021,Liam Livingstone,RR,75.0,75.0,Batsman,Overseas,SOLD,auction_2021,5.0,Rajasthan Royals,5.0,42.0,43.0,3.0,1.0,17.0,5.0,25.0,0.0,0.0,0.0,8.4,97.67441860465117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,2021.0,LS Livingstone,-0.2424342105263157,0.0,-0.2424342105263157,1.175128351397604,88.13462635482031,88.13462635482031,0.8813462635482031,0.75
2021,Moeen Ali,CSK,200.0,700.0,All-Rounder,Overseas,SOLD,auction_2021,15.0,Chennai Super Kings,15.0,357.0,270.0,31.0,19.0,117.0,14.0,58.0,1.0,1.0,0.0,25.5,132.22222222222223,10.0,25.2,152.0,163.0,6.0,48.0,1.0,1.0,3.0,8.0,27.166666666666668,6.434210526315789,25.333333333333332,0.0,0.0,3/8,6.0,0.0,0.0,2021.0,MM Ali,10.137622399020806,6.772535211267602,16.910157610288408,1.175128351397604,822.5898459783228,235.02567027952082,8.22589845978323,7.0
2021,Nathan Coulter-Nile,MI,100.0,500.0,Bowler,Overseas,SOLD,auction_2021,2.0,Mumbai Indians,2.0,4.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,80.0,5.0,20.0,120.0,131.0,7.0,49.0,0.0,1.0,15.0,2.0,18.714285714285715,6.55,17.142857142857142,1.0,0.0,4/14,1.0,0.0,0.0,2021.0,NM Coulter-Nile,-0.1386551407588739,4.9552062374245445,4.816551096665671,1.175128351397604,587.564175698802,117.51283513976041,5.875641756988021,5.0
2021,Shahrukh Khan,PBKS,20.0,500.0,All-Rounder,Indian,SOLD,auction_2021,10.0,Punjab Kings,10.0,153.0,118.0,9.0,10.0,47.0,7.0,47.0,3.0,0.0,0.0,21.857142857142858,129.66101694915255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,2021.0,M Shahrukh Khan,4.052738678090575,0.0,4.052738678090575,1.175128351397604,587.564175698802,23.502567027952082,5.875641756988021,5.0
2021,Tom Curran,DC,100.0,500.0,All-Rounder,Overseas,SOLD,auction_2021,2.0,Delhi Capitals,2.0,21.0,17.0,2.0,0.0,5.0,1.0,21.0,1.0,0.0,0.0,21.0,123.52941176470588,3.0,10.8,68.0,104.0,4.0,19.0,4.0,0.0,9.0,4.0,26.0,9.176470588235292,17.0,0.0,0.0,3/29,0.0,0.0,0.0,2021.0,TK Curran,0.4535725214198285,-0.3076458752515112,0.1459266461683173,1.175128351397604,587.564175698802,117.51283513976041,5.875641756988021,5.0
2021,Cheteshwar Pujara,CSK,50.0,50.0,Batsman,Indian,SOLD,auction_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175128351397604,58.756417569880206,58.756417569880206,0.587564175698802,0.5
