year,player,team,batting_war,bowling_war,total_war,runs,balls_faced,strike_rate,balls_bowled,overs,runs_conceded,wickets,economy
2020,Iftikhar Ahmed,Pakistan,0.046153846153845636,0.2772277227722782,0.32338156892612385,38.0,30.0,126.66666666666666,30.0,5.0,50.0,1.0,10.0
2020,FA Allen,West Indies,-0.710256410256411,1.0190099009901004,0.3087534907336894,48.0,41.0,117.07317073170731,54.0,9.0,92.0,3.0,10.222222222222221
2020,AL Phehlukwayo,South Africa,-2.707692307692308,2.9875907590759083,0.2798984513836005,19.0,21.0,90.47619047619048,91.0,15.166666666666666,148.0,6.0,9.758241758241759
2020,C Munro,New Zealand,0.2666666666666657,0.0,0.2666666666666657,183.0,143.0,127.97202797202797,0.0,,,,
2020,Mushfiqur Rahim,Bangladesh,0.25897435897435894,0.0,0.25897435897435894,17.0,8.0,212.5,0.0,,,,
2020,WP Masakadza,Zimbabwe,-0.34102564102564104,0.5708910891089112,0.22986544808327014,11.0,8.0,137.5,12.0,2.0,19.0,1.0,9.5
2020,H Klaasen,South Africa,0.6897435897435897,-0.4645544554455444,0.22518913429804532,115.0,80.0,143.75,6.0,1.0,14.0,0.0,14.0
2020,CA Young,Ireland,-0.9564102564102566,1.1772277227722783,0.2208174663620217,8.0,11.0,72.72727272727273,30.0,5.0,47.0,2.0,9.4
2020,Mohammad Mithun,Bangladesh,0.18461538461538457,0.0,0.18461538461538457,5.0,3.0,166.66666666666669,0.0,,,,
2020,Afif Hossain,Bangladesh,-1.5641025641025643,1.6772277227722783,0.11312515866971395,30.0,32.0,93.75,30.0,5.0,42.0,2.0,8.4
2020,AD Mathews,Sri Lanka,-0.9717948717948722,1.0190099009901004,0.04721502919522813,64.0,53.0,120.75471698113208,54.0,9.0,80.0,1.0,8.88888888888889
2020,MDKJ Perera,Sri Lanka,0.02307692307692264,0.0,0.02307692307692264,122.0,93.0,131.18279569892474,0.0,,,,
2020,Liton Das,Bangladesh,0.0102564102564088,0.0,0.0102564102564088,139.0,115.0,120.8695652173913,0.0,,,,
2020,RR Pant,India,-0.0051282051282051325,0.0,-0.0051282051282051325,1.0,1.0,100.0,0.0,,,,
2020,BM Tickner,,0.0,-0.04554455445544363,-0.04554455445544363,0.0,0.0,,60.0,10.0,106.0,2.0,10.6
2020,CK Tshuma,,0.0,-0.06455445544554443,-0.06455445544554443,0.0,0.0,,6.0,1.0,10.0,0.0,10.0
2020,TA Boult,,0.0,-0.11643564356435547,-0.11643564356435547,0.0,0.0,,48.0,8.0,76.0,0.0,9.5
2020,BA King,West Indies,-0.1487179487179489,0.0,-0.1487179487179489,100.0,68.0,147.05882352941177,0.0,,,,
2020,KR Mayers,West Indies,-0.0974358974358978,-0.06455445544554443,-0.16199035288144223,25.0,19.0,131.57894736842107,6.0,1.0,10.0,0.0,10.0
2020,S Mahmood,,0.0,-0.21643564356435546,-0.21643564356435546,0.0,0.0,,48.0,8.0,77.0,0.0,9.625
2020,T Banton,England,-0.26410256410256494,0.0,-0.26410256410256494,149.0,110.0,135.45454545454544,0.0,,,,
2020,CB Mpofu,Zimbabwe,-0.11538461538461542,-0.17234323432343218,-0.2877278497080476,2.0,3.0,66.66666666666666,47.0,7.833333333333333,87.0,2.0,11.106382978723405
2020,Tamim Iqbal,Bangladesh,-0.3358974358974365,0.0,-0.3358974358974365,145.0,124.0,116.93548387096774,0.0,,,,
2020,JJ Roy,England,-0.35897435897435914,0.0,-0.35897435897435914,147.0,109.0,134.8623853211009,0.0,,,,
2020,S Dhawan,India,-0.37692307692307736,0.0,-0.37692307692307736,165.0,132.0,125.0,0.0,,,,
2020,JL Denly,England,-0.5282051282051284,0.13544554455445557,-0.39275958365067287,33.0,25.0,132.0,6.0,1.0,8.0,0.0,8.0
2020,Mohammad Amir,,0.0,-0.40231023102310176,-0.40231023102310176,0.0,0.0,,25.0,4.166666666666667,43.0,0.0,10.319999999999999
2020,SA Abbott,Australia,0.3589743589743589,-0.8164356435643555,-0.4574612845899966,12.0,8.0,150.0,48.0,8.0,89.0,1.0,11.125
2020,F du Plessis,South Africa,-0.4820512820512818,0.0,-0.4820512820512818,165.0,133.0,124.06015037593986,0.0,,,,
2020,LRPL Taylor,New Zealand,-0.487179487179489,0.0,-0.487179487179489,166.0,134.0,123.88059701492537,0.0,,,,
2020,DR Sams,Australia,0.6743589743589744,-1.199141914191418,-0.5247829398324435,12.0,5.0,240.0,34.0,5.666666666666667,71.0,1.0,12.529411764705882
2020,CT Mumba,Zimbabwe,-0.10256410256410256,-0.4227722772277218,-0.5253363797918243,26.0,20.0,130.0,30.0,5.0,51.0,0.0,10.2
2020,SC Williams,Zimbabwe,-1.9769230769230774,1.4190099009901005,-0.557913175932977,61.0,54.0,112.96296296296295,54.0,9.0,70.0,0.0,7.777777777777778
2020,R Mutumbami,Zimbabwe,-0.6769230769230772,0.0,-0.6769230769230772,21.0,15.0,140.0,0.0,,,,
2020,Khushdil Shah,Pakistan,-0.7102564102564102,0.0,-0.7102564102564102,95.0,80.0,118.75,0.0,,,,
2020,K Pierre,,0.0,-0.7227722772277219,-0.7227722772277219,0.0,0.0,,30.0,5.0,66.0,2.0,13.2
2020,R Powell,West Indies,-2.248717948717949,1.477227722772278,-0.7714902259456711,26.0,29.0,89.65517241379311,30.0,5.0,44.0,2.0,8.8
2020,MR Marsh,Australia,-2.0153846153846176,1.2354455445544557,-0.7799390708301619,83.0,81.0,102.46913580246914,6.0,1.0,3.0,1.0,3.0
2020,MD Shanaka,Sri Lanka,-2.4717948717948723,1.6772277227722783,-0.7945671490225941,49.0,53.0,92.45283018867924,30.0,5.0,36.0,1.0,7.2
2020,BC Fortuin,South Africa,-0.7051282051282051,-0.0936633663366333,-0.7987915714648384,0.0,1.0,0.0,18.0,3.0,29.0,0.0,9.666666666666666
2020,PBB Rajapaksa,Sri Lanka,-0.9615384615384617,0.0,-0.9615384615384617,9.0,12.0,75.0,0.0,,,,
2020,TS Kamunhukamwe,Zimbabwe,-0.9743589743589745,0.0,-0.9743589743589745,38.0,34.0,111.76470588235294,0.0,,,,
2020,M Shumba,Zimbabwe,-0.7615384615384617,-0.32910891089108885,-1.0906473724295505,11.0,12.0,91.66666666666666,12.0,2.0,28.0,1.0,14.0
2020,L Gregory,England,-0.9564102564102566,-0.1518811881188114,-1.108291444529068,14.0,11.0,127.27272727272727,42.0,7.0,67.0,0.0,9.571428571428571
2020,PJ van Biljon,South Africa,-1.1487179487179493,0.0,-1.1487179487179493,31.0,29.0,106.89655172413792,0.0,,,,
2020,SPD Smith,Australia,-1.1820512820512845,0.0,-1.1820512820512845,217.0,172.0,126.16279069767442,0.0,,,,
2020,RP Burl,Zimbabwe,-1.3051282051282052,0.1063366336633667,-1.1987915714648385,41.0,40.0,102.49999999999999,18.0,3.0,27.0,0.0,9.0
2020,Abdullah Shafique,Pakistan,-1.2,0.0,-1.2,41.0,39.0,105.12820512820514,0.0,,,,
2020,DT Tiripano,Zimbabwe,-1.3871794871794882,0.08356435643564453,-1.3036151307438437,63.0,56.0,112.5,48.0,8.0,74.0,0.0,9.25
2020,DJ Mitchell,New Zealand,-1.335897435897436,0.0,-1.335897435897436,6.0,7.0,85.71428571428571,0.0,,,,
2020,HT Tector,Ireland,-1.3435897435897441,0.0,-1.3435897435897441,34.0,28.0,121.42857142857142,0.0,,,,
2020,MR Adair,Ireland,-1.0512820512820513,-0.32910891089108885,-1.38039096217314,6.0,10.0,60.0,12.0,2.0,22.0,0.0,11.0
2020,CJ Chibhabha,Zimbabwe,-1.405128205128205,0.0,-1.405128205128205,46.0,40.0,114.99999999999999,0.0,,,,
2020,DA Miller,South Africa,-1.4410256410256423,0.0,-1.4410256410256423,100.0,86.0,116.27906976744187,0.0,,,,
2020,BOP Fernando,Sri Lanka,-1.4717948717948721,0.0,-1.4717948717948721,12.0,14.0,85.71428571428571,0.0,,,,
2020,SW Billings,England,-1.4948717948717956,0.0,-1.4948717948717956,43.0,38.0,113.1578947368421,0.0,,,,
2020,GH Dockrell,Ireland,-0.8461538461538461,-0.7582178217821778,-1.6043716679360238,7.0,9.0,77.77777777777779,24.0,4.0,51.0,1.0,12.75
2020,A Balbirnie,Ireland,-1.6384615384615386,0.0,-1.6384615384615386,71.0,66.0,107.57575757575756,0.0,,,,
2020,Ahsan Ali,Pakistan,-1.7,0.0,-1.7,36.0,39.0,92.3076923076923,0.0,,,,
2020,GC Wilson,Ireland,-1.7384615384615387,0.0,-1.7384615384615387,29.0,27.0,107.40740740740742,0.0,,,,
2020,GSNFG Jayasuriya,Sri Lanka,-1.5974358974358978,-0.16455445544554442,-1.7619903528814422,16.0,19.0,84.21052631578947,6.0,1.0,11.0,0.0,11.0
2020,BKG Mendis,Sri Lanka,-1.7820512820512822,0.0,-1.7820512820512822,11.0,16.0,68.75,0.0,,,,
2020,Simi Singh,Ireland,-2.2666666666666666,0.48356435643564455,-1.7831023102310222,9.0,13.0,69.23076923076923,48.0,8.0,82.0,2.0,10.25
2020,E Chigumbura,Zimbabwe,-1.8,0.0,-1.8,41.0,39.0,105.12820512820514,0.0,,,,
2020,TC Bruce,New Zealand,-1.8307692307692307,0.0,-1.8307692307692307,0.0,6.0,0.0,0.0,,,,
2020,MD Gunathilaka,Sri Lanka,-1.8333333333333335,0.0,-1.8333333333333335,21.0,26.0,80.76923076923077,0.0,,,,
2020,CT Mutombodzi,Zimbabwe,-1.8564102564102565,0.0,-1.8564102564102565,5.0,11.0,45.45454545454545,0.0,,,,
2020,N Pooran,West Indies,-1.9153846153846161,0.0,-1.9153846153846161,49.0,42.0,116.66666666666667,0.0,,,,
2020,C de Grandhomme,New Zealand,-2.997435897435898,1.0708910891089112,-1.9265448083269867,8.0,19.0,42.10526315789473,12.0,2.0,14.0,1.0,7.0
2020,Sikandar Raza,Zimbabwe,-3.1102564102564108,1.1544554455445564,-1.9558009647118544,36.0,41.0,87.8048780487805,60.0,10.0,88.0,1.0,8.8
2020,L Sipamla,,0.0,-2.005478547854785,-2.005478547854785,0.0,0.0,,16.0,2.6666666666666665,45.0,0.0,16.875
2020,BRM Taylor,Zimbabwe,-2.0256410256410278,0.0,-2.0256410256410278,91.0,83.0,109.63855421686748,0.0,,,,
2020,MJ Guptill,New Zealand,-2.138461538461539,0.0,-2.138461538461539,190.0,144.0,131.94444444444443,0.0,,,,
2020,DJM Short,Australia,-2.161538461538462,0.0,-2.161538461538462,50.0,51.0,98.0392156862745,0.0,,,,
2020,WIA Fernando,Sri Lanka,-2.220512820512821,0.0,-2.220512820512821,47.0,43.0,109.30232558139534,0.0,,,,
2020,SV Samson,India,-2.2461538461538466,0.0,-2.2461538461538466,64.0,48.0,133.33333333333331,0.0,,,,
2020,Mohammad Naim,Bangladesh,-2.4,0.0,-2.4,76.0,78.0,97.43589743589743,0.0,,,,
2020,I Udana,Sri Lanka,-1.5358974358974362,-0.8936633663366333,-2.42956080223407,4.0,7.0,57.14285714285714,18.0,3.0,43.0,1.0,14.333333333333334
2020,Fakhar Zaman,Pakistan,-2.4743589743589753,0.0,-2.4743589743589753,82.0,73.0,112.32876712328768,0.0,,,,
2020,CR Ervine,Zimbabwe,-2.7461538461538466,0.0,-2.7461538461538466,41.0,48.0,85.41666666666666,0.0,,,,
2020,RR Hendricks,South Africa,-2.756410256410257,0.0,-2.756410256410257,43.0,50.0,86.0,0.0,,,,
2020,S Dube,India,-1.9794871794871796,-0.7809900990098996,-2.760477278497079,41.0,35.0,117.14285714285715,54.0,9.0,104.0,2.0,11.555555555555555
2020,JT Smuts,South Africa,-1.9,-0.8936633663366333,-2.7936633663366335,40.0,39.0,102.56410256410255,18.0,3.0,37.0,0.0,12.333333333333334
2020,SO Hetmyer,West Indies,-3.048717948717949,0.0,-3.048717948717949,100.0,107.0,93.45794392523365,0.0,,,,
2020,AT Carey,Australia,-3.4717948717948723,0.0,-3.4717948717948723,51.0,53.0,96.22641509433963,0.0,,,,
2020,KOK Williams,,0.0,-3.522772277227722,-3.522772277227722,0.0,0.0,,30.0,5.0,82.0,0.0,16.4
2020,BE Hendricks,South Africa,-0.7051282051282051,-2.9455445544554437,-3.6506727595836486,0.0,1.0,0.0,60.0,10.0,135.0,2.0,13.5
2020,BJ McCarthy,Ireland,-0.27179487179487205,-3.4314191419141906,-3.703214013709063,18.0,14.0,128.57142857142858,37.0,6.166666666666667,92.0,0.0,14.918918918918918
2020,SL Malinga,Sri Lanka,-1.841025641025641,-1.8683168316831655,-3.7093424727088067,8.0,8.0,100.0,90.0,15.0,165.0,1.0,11.0
2020,KMA Paul,West Indies,-0.207692307692308,-3.751881188118811,-3.959573495811119,26.0,21.0,123.80952380952381,42.0,7.0,103.0,0.0,14.714285714285714
2021,T Shamsi,South Africa,-1.7330134142446503,46.065070422535214,44.33205700829056,0.0,6.0,0.0,504.0,84.0,491.0,36.0,5.845238095238095
2021,PWH de Silva,Sri Lanka,-3.2801977536463314,46.43464788732395,43.154450133677614,196.0,163.0,120.24539877300613,462.0,77.0,426.0,36.0,5.532467532467533
2021,Mohammad Rizwan,Pakistan,32.23141754498032,0.0,32.23141754498032,1318.0,1006.0,131.01391650099404,0.0,,,,
2021,Shadab Khan,Pakistan,3.2028792717981474,21.967605633802815,25.17048490560096,92.0,54.0,170.37037037037038,330.0,55.0,376.0,19.0,6.836363636363636
2021,Mahedi Hasan,Bangladesh,-5.334580272543382,30.0725352112676,24.737954938724215,189.0,185.0,102.16216216216216,465.0,77.5,510.0,22.0,6.580645161290323
2021,A Zampa,Australia,-2.2432180879378256,26.59676056338028,24.353542475442453,22.0,23.0,95.65217391304348,459.0,76.5,560.0,26.0,7.3202614379084965
2021,Nasum Ahmed,Bangladesh,-1.676231502182476,25.173192488262906,23.49696098608043,27.0,29.0,93.10344827586206,341.0,56.833333333333336,378.0,22.0,6.651026392961876
2021,Mustafizur Rahman,Bangladesh,-4.309724795060151,27.26323943661971,22.953514641559558,10.0,26.0,38.46153846153847,393.0,65.5,469.0,28.0,7.1603053435114505
2021,AU Rashid,England,-0.7330134142446502,23.486854460093895,22.753841045849246,4.0,6.0,66.66666666666666,350.0,58.333333333333336,414.0,23.0,7.097142857142857
2021,JR Hazlewood,Australia,-0.4548623975300755,23.175680751173708,22.720818353643633,19.0,13.0,146.15384615384613,328.0,54.666666666666664,385.0,23.0,7.0426829268292686
2021,Shakib Al Hasan,Bangladesh,-6.018617055253912,28.209201877934277,22.190584822680364,281.0,276.0,101.81159420289856,394.0,65.66666666666667,419.0,21.0,6.380710659898477
2021,TA Boult,New Zealand,0.00047987863302463297,19.475680751173705,19.47616062980673,8.0,9.0,88.88888888888889,328.0,54.666666666666664,404.0,20.0,7.390243902439025
2021,TG Southee,New Zealand,-1.3436979665708506,20.57629107981221,19.23259311324136,17.0,14.0,121.42857142857142,365.0,60.833333333333336,459.0,22.0,7.545205479452054
2021,AK Markram,South Africa,13.932279090812306,5.263943661971831,19.196222752784138,570.0,397.0,143.57682619647358,108.0,18.0,135.0,5.0,7.5
2021,Hasan Ali,Pakistan,2.0237684978175237,16.651455399061028,18.675223896878553,58.0,29.0,200.0,334.0,55.666666666666664,465.0,24.0,8.353293413173652
2021,PVD Chameera,Sri Lanka,-4.143218087937826,22.074413145539904,17.93119505760208,15.0,23.0,65.21739130434783,415.0,69.16666666666667,517.0,22.0,7.474698795180722
2021,Shoriful Islam,Bangladesh,-2.543697966570851,20.067605633802817,17.523907667231967,11.0,14.0,78.57142857142857,330.0,55.0,413.0,22.0,7.509090909090909
2021,LM Jongwe,Zimbabwe,-1.8840367827105298,19.27258215962441,17.38854537691388,98.0,91.0,107.6923076923077,304.0,50.666666666666664,407.0,26.0,8.032894736842106
2021,LS Livingstone,England,6.785349196209944,10.194366197183097,16.979715393393043,236.0,142.0,166.19718309859155,150.0,25.0,165.0,8.0,6.6
2021,A Nortje,South Africa,-1.8436979665708506,18.74713615023474,16.90343818366389,6.0,14.0,42.857142857142854,236.0,39.333333333333336,247.0,15.0,6.279661016949152
2021,MJ Santner,New Zealand,-2.475751623549452,18.599295774647885,16.123544151098432,33.0,38.0,86.8421052631579,285.0,47.5,302.0,12.0,6.3578947368421055
2021,IS Sodhi,New Zealand,-2.1102046736931754,17.991830985915488,15.881626312222313,12.0,17.0,70.58823529411765,324.0,54.0,449.0,26.0,8.314814814814815
2021,Haris Rauf,Pakistan,-1.2218489832854253,17.093661971830976,15.87181298854555,6.0,7.0,85.71428571428571,435.0,72.5,608.0,24.0,8.386206896551725
2021,JC Buttler,England,15.833718726711385,0.0,15.833718726711385,589.0,424.0,138.91509433962264,0.0,,,,
2021,Shaheen Shah Afridi,Pakistan,-0.6771912594485254,16.501737089201878,15.824545829753353,9.0,11.0,81.81818181818183,433.0,72.16666666666667,599.0,22.0,8.300230946882216
2021,OC McCoy,West Indies,-0.7213691046524007,16.15521126760563,15.43384216295323,25.0,16.0,156.25,234.0,39.0,288.0,18.0,7.384615384615385
2021,MR Marsh,Australia,7.460366496327055,7.315492957746477,14.775859454073531,627.0,507.0,123.66863905325445,120.0,20.0,150.0,8.0,7.5
2021,MJ Guptill,New Zealand,14.735158362610457,0.0,14.735158362610457,650.0,451.0,144.12416851441242,0.0,,,,
2021,WP Masakadza,Zimbabwe,-2.4645871925902263,16.93408450704225,14.469497314452024,34.0,39.0,87.17948717948718,264.0,44.0,288.0,12.0,6.545454545454546
2021,AY Patel,New Zealand,-1.7436979665708505,16.115492957746476,14.371794991175625,7.0,14.0,50.0,120.0,20.0,74.0,10.0,3.7
2021,DJ Bravo,West Indies,-4.771912594485255,18.870704225352107,14.098791630866852,104.0,110.0,94.54545454545455,354.0,59.0,442.0,19.0,7.491525423728813
2021,MR Adair,Ireland,-3.5529428829979772,17.608638497652578,14.055695614654601,38.0,49.0,77.55102040816327,196.0,32.666666666666664,230.0,20.0,7.040816326530613
2021,BC Fortuin,South Africa,-0.553902640264026,14.549014084507041,13.995111444243015,40.0,31.0,129.03225806451613,186.0,31.0,192.0,11.0,6.193548387096774
2021,D Pretorius,South Africa,-0.609724795060151,14.205539906103287,13.595815111043136,35.0,26.0,134.6153846153846,172.0,28.666666666666668,205.0,16.0,7.151162790697674
2021,M Theekshana,Sri Lanka,-0.9218489832854253,14.503661971830985,13.58181298854556,9.0,7.0,128.57142857142858,222.0,37.0,233.0,9.0,6.297297297297297
2021,K Rabada,South Africa,2.4480168742680726,11.012957746478872,13.460974620746944,84.0,67.0,125.37313432835822,294.0,49.0,427.0,18.0,8.714285714285714
2021,FA Allen,West Indies,3.0713054934525714,10.352112676056333,13.423418169508905,138.0,87.0,158.6206896551724,210.0,35.0,251.0,8.0,7.171428571428572
2021,B Kumar,India,-1.3752717449164265,14.668873239436618,13.29360149452019,34.0,47.0,72.3404255319149,243.0,40.5,280.0,12.0,6.91358024691358
2021,MM Ali,England,0.5945941126370713,12.62107981220657,13.215673924843642,137.0,107.0,128.0373831775701,131.0,21.833333333333332,131.0,11.0,6.0
2021,MRJ Watt,Scotland,-1.4864361758756517,13.17633802816901,11.689901852293358,50.0,46.0,108.69565217391303,204.0,34.0,220.0,9.0,6.470588235294118
2021,D Wiese,Namibia,3.5969935058021916,7.7216901408450695,11.318683646647262,201.0,152.0,132.23684210526315,168.0,28.0,216.0,8.0,7.714285714285714
2021,MA Leask,Scotland,2.5067183008623446,8.767042253521126,11.27376055438347,179.0,126.0,142.06349206349208,132.0,22.0,153.0,8.0,6.954545454545454
2021,J Little,Ireland,-2.2869160545086764,13.537840375586853,11.250924321078177,28.0,37.0,75.67567567567568,164.0,27.333333333333332,170.0,11.0,6.219512195121951
2021,AC Agar,Australia,-6.694721335036729,17.86948356807511,11.174762233038383,87.0,99.0,87.87878787878788,280.0,46.666666666666664,308.0,13.0,6.6000000000000005
2021,Babar Azam,Pakistan,11.149074842968172,0.0,11.149074842968172,888.0,712.0,124.7191011235955,0.0,,,,
2021,KA Maharaj,South Africa,-0.7776711380815501,11.643427230046948,10.865756091965398,0.0,2.0,0.0,175.0,29.166666666666668,175.0,6.0,6.0
2021,CR Woakes,England,-0.1665067071223251,10.783802816901408,10.617296109779083,7.0,3.0,233.33333333333334,165.0,27.5,181.0,8.0,6.581818181818182
2021,RP Burl,Zimbabwe,1.0858290748429682,9.345915492957744,10.431744567800711,181.0,151.0,119.86754966887416,162.0,27.0,191.0,8.0,7.074074074074074
2021,CJ Jordan,England,-0.43157377834557664,10.821643192488262,10.390069414142685,49.0,33.0,148.4848484848485,329.0,54.833333333333336,450.0,13.0,8.206686930091186
2021,HR Walsh,West Indies,-0.8883556904077505,11.252112676056333,10.363756985648582,12.0,10.0,120.0,210.0,35.0,272.0,13.0,7.771428571428571
2021,Simi Singh,Ireland,-1.8859562972426276,11.95521126760563,10.069254970363003,48.0,55.0,87.27272727272727,234.0,39.0,264.0,7.0,6.769230769230769
2021,DA Miller,South Africa,9.891587618439265,0.0,9.891587618439265,377.0,259.0,145.55984555984557,0.0,,,,
2021,JN Frylinck,Namibia,-1.309724795060151,11.18070422535211,9.87097943029196,22.0,26.0,84.61538461538461,141.0,23.5,160.0,11.0,6.808510638297872
2021,R Ngarava,Zimbabwe,-0.9660268284893003,10.67197183098591,9.70594500249661,13.0,12.0,108.33333333333333,267.0,44.5,337.0,9.0,7.573033707865169
2021,JO Holder,West Indies,0.0276075268817209,9.652112676056333,9.679720202938054,114.0,101.0,112.87128712871286,210.0,35.0,270.0,10.0,7.714285714285714
2021,Mohammad Wasim,Pakistan,-0.5330134142446502,10.1893896713615,9.65637625711685,6.0,6.0,100.0,176.0,29.333333333333332,245.0,15.0,8.352272727272728
2021,SM Curran,England,1.890275204939849,7.739718309859154,9.629993514799004,48.0,26.0,184.6153846153846,114.0,19.0,131.0,7.0,6.894736842105263
2021,B Muzarabani,Zimbabwe,-1.3436979665708506,10.581924882629107,9.238226916058256,11.0,14.0,78.57142857142857,215.0,35.833333333333336,244.0,6.0,6.8093023255813945
2021,Mohammad Saifuddin,Bangladesh,-1.896160970935803,10.985633802816897,9.089472831881094,69.0,72.0,95.83333333333334,276.0,46.0,383.0,15.0,8.326086956521738
2021,SM Sharif,Scotland,-0.47671138081550096,9.392488262910797,8.915776882095296,25.0,20.0,125.0,200.0,33.333333333333336,258.0,10.0,7.739999999999999
2021,GF Linde,South Africa,-3.130134142446503,12.027887323943663,8.89775318149716,70.0,60.0,116.66666666666667,216.0,36.0,273.0,13.0,7.583333333333333
2021,E Lewis,West Indies,8.873097785585008,0.0,8.873097785585008,489.0,329.0,148.6322188449848,0.0,,,,
2021,JJ Bumrah,,0.0,8.84469483568075,8.84469483568075,0.0,0.0,,88.0,14.666666666666666,76.0,6.0,5.181818181818182
2021,R Ashwin,,0.0,8.812394366197182,8.812394366197182,0.0,0.0,,96.0,16.0,94.0,7.0,5.875
2021,AJ Hosein,West Indies,-1.176711380815501,9.97633802816901,8.79962664735351,12.0,20.0,60.0,204.0,34.0,240.0,7.0,7.0588235294117645
2021,Usman Qadir,Pakistan,-1.4436979665708507,10.203661971830986,8.759964005260136,10.0,14.0,71.42857142857143,222.0,37.0,306.0,14.0,8.27027027027027
2021,R Ravindra,New Zealand,-3.1747918662834023,11.839718309859155,8.664926443575752,54.0,56.0,96.42857142857143,114.0,19.0,84.0,6.0,4.421052631578948
2021,Q de Kock,South Africa,8.510909986159907,0.0,8.510909986159907,524.0,413.0,126.87651331719127,0.0,,,,
2021,Mohammad Hafeez,Pakistan,-0.5816373895454049,8.84281690140845,8.261179511863045,181.0,136.0,133.08823529411765,138.0,23.0,155.0,7.0,6.739130434782608
2021,PR Stirling,Ireland,4.481862823379115,3.6819718309859155,8.16383465436503,352.0,285.0,123.50877192982456,54.0,9.0,60.0,3.0,6.666666666666667
2021,RG Sharma,India,8.03480570637709,0.0,8.03480570637709,350.0,236.0,148.3050847457627,0.0,,,,
2021,RA Jadeja,India,0.4572617906951987,7.560845070422535,8.018106861117733,39.0,32.0,121.875,84.0,14.0,83.0,6.0,5.928571428571429
2021,AD Russell,West Indies,3.0843894389438957,4.898685446009386,7.983074884953282,201.0,124.0,162.09677419354838,248.0,41.333333333333336,391.0,13.0,9.459677419354838
2021,Mohammad Nawaz,Pakistan,2.6567819120621743,5.215492957746477,7.872274869808651,53.0,23.0,230.43478260869566,120.0,20.0,153.0,5.0,7.65
2021,DP Conway,New Zealand,7.7711782710529125,0.0,7.7711782710529125,392.0,293.0,133.78839590443684,0.0,,,,
2021,CE McConchie,New Zealand,-0.6650670712232515,8.409906103286385,7.744839032063133,32.0,30.0,106.66666666666667,109.0,18.166666666666668,117.0,7.0,6.440366972477063
2021,R Trumpelmann,Namibia,0.2451376024699245,7.2216901408450695,7.466827743314994,20.0,13.0,153.84615384615387,168.0,28.0,209.0,6.0,7.464285714285714
2021,DA Warner,Australia,7.266379484722668,0.0,7.266379484722668,289.0,203.0,142.36453201970443,0.0,,,,
2021,JJ Roy,England,7.038164856808265,0.0,7.038164856808265,426.0,299.0,142.47491638795987,0.0,,,,
2021,V Kohli,India,6.978983551580964,0.0,6.978983551580964,299.0,231.0,129.43722943722943,0.0,,,,
2021,Imad Wasim,Pakistan,-1.3650670712232515,8.32169014084507,6.956623069621818,37.0,30.0,123.33333333333334,168.0,28.0,198.0,6.0,7.071428571428571
2021,CV Varun,India,-0.7776711380815501,7.3049295774647875,6.527258439383237,0.0,2.0,0.0,135.0,22.5,136.0,2.0,6.044444444444444
2021,C Karunaratne,Sri Lanka,-1.0403388161396776,7.5465258215962425,6.506187005456565,88.0,77.0,114.28571428571428,199.0,33.166666666666664,257.0,7.0,7.748743718592966
2021,Mohammad Nawaz (3),Pakistan,-1.5859562972426275,8.045915492957743,6.459959195715116,57.0,55.0,103.63636363636364,162.0,27.0,204.0,8.0,7.555555555555555
2021,PADLR Sandakan,Sri Lanka,-0.7660268284893004,7.017370892018778,6.251344063529477,3.0,12.0,25.0,70.0,11.666666666666666,68.0,6.0,5.828571428571429
2021,GD Phillips,New Zealand,4.467819120621741,1.7440845070422526,6.211903627663993,321.0,230.0,139.56521739130434,51.0,8.5,69.0,2.0,8.117647058823529
2021,TL Chatara,Zimbabwe,-1.0995201213669754,7.273239436619718,6.173719315252743,3.0,9.0,33.33333333333333,180.0,30.0,238.0,8.0,7.933333333333334
2021,MA Wood,England,0.011164430959224958,6.124788732394364,6.135953163353589,1.0,1.0,100.0,192.0,32.0,267.0,8.0,8.34375
2021,Mohammad Hasnain,Pakistan,-0.08883556904077504,6.170140845070421,6.081305276029646,0.0,1.0,0.0,156.0,26.0,226.0,10.0,8.692307692307692
2021,JC Archer,England,0.14513760246992452,5.915492957746477,6.060630560216402,19.0,13.0,146.15384615384613,120.0,20.0,158.0,7.0,7.9
2021,PJ Cummins,Australia,0.3334932928776748,5.718591549295775,6.05208484217345,12.0,3.0,400.0,144.0,24.0,183.0,5.0,7.625
2021,DS Airee,Nepal,5.669385978920472,0.15154929577464776,5.8209352746951195,108.0,51.0,211.76470588235296,12.0,2.0,16.0,0.0,8.0
2021,AJ Tye,Australia,-0.8655469498562759,6.660845070422535,5.795298120566259,22.0,21.0,104.76190476190477,84.0,14.0,104.0,8.0,7.428571428571429
2021,AR Patel,India,0.20047987863302463,5.560845070422535,5.76132494905556,10.0,9.0,111.11111111111111,84.0,14.0,91.0,4.0,6.5
2021,CBRLS Kumara,Sri Lanka,-0.766506707122325,6.486291079812204,5.71978437268988,1.0,3.0,33.33333333333333,152.0,25.333333333333332,205.0,8.0,8.092105263157896
2021,SC Getkate,Ireland,-2.4398589375066537,8.015492957746478,5.575634020239824,88.0,86.0,102.32558139534885,120.0,20.0,143.0,8.0,7.15
2021,SA Yadav,India,5.542131108272119,0.0,5.542131108272119,244.0,165.0,147.87878787878788,0.0,,,,
