year,player_id,player_name,team,final_price_lakh,log_price,ipl_war_lag1,ipl_war_lag2,ipl_war_lag3,ipl_career_war,ipl_seasons_played,ipl_matches_lag1,t20i_war_12m,t20i_war_24m,t20i_career_war,ipl_war_trend,ipl_war_avg_3y,is_indian,is_mega_auction,is_retained,role_batsman,role_bowler,role_allrounder,role_wk,nationality,role,status,next_season_war
2020,P0584,M Siddharth,KKR,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P0586,M Vijay,CSK,,,-0.4307668585526318,-0.0177164396887161,7.969793734652817,56.8088090857661,10.0,2.033333333333333,2.9436158192090396,3.2677659021277794,2.5959664080172384,-0.4130504188639157,2.507103478803823,0,0,1,0,0,0,0,,,RETAINED,-1.8176922329153309
2020,P0588,MA Agarwal,PBKS,,,8.191560444078938,2.0304231517509717,-0.5119056346878921,24.51970030224105,9.0,8.033333333333333,,,,6.161137292327966,3.2366926537140057,0,0,1,0,0,0,0,,,RETAINED,16.31722076407116
2020,P0596,MJ Santner,Unknown,,,5.9193714950494405,,,5.9193714950494405,1.0,3.7666666666666666,11.768916666666664,18.581912698412694,37.19925121522672,,5.9193714950494405,0,0,1,0,0,0,0,,,RETAINED,1.3538990825688062
2020,P0597,MK Lomror,RR,,,0.5853721217105263,-0.2126651593254345,,0.3727069623850918,2.0,0.1,,,,0.7980372810359608,0.1863534811925459,0,0,1,0,0,0,0,,,RETAINED,0.2351049868766406
2020,P0598,MK Pandey,SRH,,,6.084909539473678,0.0406249999999985,8.637921554252209,48.042545960069624,12.0,8.933333333333334,1.161666666666667,6.963055555555558,12.613945739954946,6.044284539473679,4.921152031241962,0,0,1,0,0,0,0,,,RETAINED,6.847902692718961
2020,P0601,MM Ali,RCB,,,16.824590254326765,7.047256539844884,,23.87184679417165,2.0,9.6,-2.977876984126984,1.0350853362178207,6.211030104778858,9.77733371448188,11.935923397085825,0,0,1,0,0,0,0,,,RETAINED,0.213636757433862
2020,P0603,MM Sharma,CSK,,,-0.1486587144545995,-4.897106289683187,0.2806743122468882,21.20652036744761,7.0,0.6666666666666666,2.0942372881355924,1.0589227185991676,1.0589227185991676,4.748447575228587,-1.5883635639636327,0,0,1,0,0,0,0,,,RETAINED,-0.8756553079947578
2020,P0608,MS Dhoni,CSK,,,8.187654194078938,12.585274805447469,2.3928492878089713,135.74734271599678,12.0,10.566666666666666,1.6081666666666656,6.914416666666666,42.228351350552586,-4.397620611368531,7.72192609577846,0,0,1,0,0,0,0,,,RETAINED,1.8614513463594804
2020,P0619,Mandeep Singh,PBKS,,,2.8486395302758805,4.870975194552528,0.4096826560536293,28.521963360682207,9.0,4.466666666666667,1.964048892284188,,1.964048892284188,-2.022335664276648,2.709765793627346,0,0,1,0,0,0,0,,,RETAINED,1.573549139690872
2020,P0634,Marcus Stoinis,DC,480.0,6.173786103901937,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2020,P0661,Mitchell Marsh,SRH,200.0,5.298317366548036,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2020,P0673,Mohammed Nabi,SRH,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,RETAINED,
2020,P0674,Mohammed Shami,PBKS,,,4.635443488070236,-1.1427093667237596,1.3741987850858792,5.249246368685861,6.0,11.1,1.4772222222222222,-0.8659500466853407,-3.8654413170044255,5.778152854793996,1.622310968810785,0,0,1,0,0,0,0,,,RETAINED,4.574374552569303
2020,P0675,Mohammed Siraj,RCB,,,-0.6151384513453011,5.661897540010356,-0.2697727272727306,4.776986361392325,3.0,6.466666666666667,-1.385714285714286,-4.5508403361344545,-4.5508403361344545,-6.277035991355657,1.592328787130775,0,0,1,0,0,0,0,,,RETAINED,2.449407588704823
2020,P0681,Mohit Sharma,DC,50.0,3.912023005428146,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P0682,Mohsin Khan,MI,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P0688,Mujeeb Ur Rahman,PBKS,,,-0.7423113853959025,14.016822034058428,,13.274510648662526,2.0,4.233333333333333,,,,-14.759133419454331,6.637255324331263,0,0,1,0,0,0,0,,,RETAINED,-1.3379452377321357
2020,P0703,N Jagadeesan,CSK,,,,,,,,,,,,,,1,0,1,0,0,0,1,Indian,Wicket-Keeper,RETAINED,0.0261713813551081
2020,P0704,N Pooran,PBKS,,,5.796977796052628,,,5.796977796052628,1.0,3.6666666666666665,1.143000000000001,6.697861111111111,6.932822914014091,,5.796977796052628,0,0,1,0,0,0,0,,,RETAINED,15.697640225527362
2020,P0705,N Rana,KKR,,,10.434658267596872,7.177254821450024,5.692315144532898,26.800804681464022,4.0,9.666666666666666,,,,3.2574034461468475,7.768076077859931,0,0,1,0,0,0,0,,,RETAINED,9.217386954433954
2020,P0711,NS Naik,KKR,,,-1.4745579769736843,-1.4554166666666672,,-2.9299746436403513,2.0,0.5666666666666667,,,,-0.019141310307017045,-1.4649873218201757,0,0,1,0,0,0,0,,,RETAINED,-0.2716608340624089
2020,P0720,Nathan Coulter-Nile,MI,800.0,6.684611727667927,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,SOLD,
2020,P0725,Navdeep Saini,RCB,,,6.631896242860881,,,6.631896242860881,1.0,10.1,1.9353611111111115,,1.9353611111111115,,6.631896242860881,0,0,1,0,0,0,0,,,RETAINED,6.657346071419961
2020,P0731,Nikhil Shankar Naik,KKR,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2020,P0747,Oshane Thomas,RR,50.0,3.912023005428146,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,SOLD,
2020,P0752,P Negi,RCB,,,0.2133324298987782,-1.693479777933264,15.522425289764003,22.334113422614408,8.0,2.7333333333333334,,,,1.9068122078320422,4.68075931390984,0,0,1,0,0,0,0,,,RETAINED,
2020,P0753,P Simran Singh,PBKS,,,-0.4877672697368425,,,-0.4877672697368425,1.0,0.6,,,,,-0.4877672697368425,0,0,1,0,0,0,0,,,RETAINED,-0.1083041703120444
2020,P0760,PK Garg,SRH,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,RETAINED,1.2874477495868568
2020,P0763,PP Shaw,DC,,,6.808490953947363,7.859253404669261,,14.667744358616623,2.0,9.0,,,,-1.0507624507218978,7.333872179308312,0,0,1,0,0,0,0,,,RETAINED,6.022552736463496
2020,P0758,Pat Cummins,KKR,1550.0,7.346010209913293,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2020,P0778,Pavan Deshpande,RCB,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2020,P0784,Piyush Chawla,CSK,675.0,6.51471269087253,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P0785,Prabhsimran Singh,PBKS,55.0,4.007333185232471,,,,,,,,,,,,1,0,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2020,P0799,Pravin Tambe,KKR,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P0804,Prince Balwant Rai Singh,MI,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2020,P0810,Priyam Garg,SRH,190.0,5.247024072160486,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,SOLD,
2020,P0816,Q de Kock,MI,,,10.288445723684204,2.497227626459143,11.00858585858586,29.506841510600175,6.0,13.466666666666667,4.474916666666667,6.638805555555556,26.501814008717638,7.791218097225061,7.931419736243069,0,0,1,0,0,0,0,,,RETAINED,14.592937688344506
2020,P0820,R Ashwin,DC,,,17.93257735299419,12.987579058096864,11.30940572166628,134.3591918969493,10.0,12.333333333333334,0.0573489291549952,19.473827156809694,35.54428157584775,4.944998294897326,14.076520710919112,0,0,1,0,0,0,0,,,RETAINED,10.27633230351812
2020,P0825,R Parag,RR,,,2.8393767941680075,,,2.8393767941680075,1.0,7.233333333333333,,,,,2.8393767941680075,0,0,1,0,0,0,0,,,RETAINED,-0.8651832798423142
2020,P0827,R Sai Kishore,CSK,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P0833,RA Jadeja,CSK,,,20.32219970078425,10.77863862156092,3.4498296327328557,104.85148756324443,11.0,14.0,5.850694444444445,5.219499310140723,27.24826195004584,9.54356107922333,11.516889318359341,0,0,1,0,0,0,0,,,RETAINED,12.458927598372316
2020,P0834,RA Tripathi,KKR,,,0.7634662828947363,4.380459630350192,12.82857509426058,17.972501007505507,3.0,4.066666666666666,,,,-3.6169933474554554,5.990833669168502,0,0,1,0,0,0,0,,,RETAINED,4.15702828813065
2020,P0835,RD Chahar,MI,,,17.079257946137634,1.379497626029884,,18.45875557216752,2.0,9.933333333333334,-0.1733333333333333,,-0.1733333333333333,15.69976032010775,9.22937778608376,0,0,1,0,0,0,0,,,RETAINED,6.2076523086245174
2020,P0830,RG Sharma,MI,,,6.536235608552623,4.981748540856028,5.5625942605781376,138.6449142642852,12.0,10.633333333333333,12.39908333333333,35.0595,89.73048364382531,1.554487067696595,5.693526136662263,0,0,1,0,0,0,0,,,RETAINED,5.3894235442791825
2020,P0824,RK Singh,KKR,,,-0.074115953947369,-1.0661235408560312,,-1.1402394948034003,2.0,1.1333333333333333,,,,0.9920075869086622,-0.5701197474017001,0,0,1,0,0,0,0,,,RETAINED,-0.0794230582288326
2020,P0842,RR Pant,DC,,,18.76690995065789,28.65462062256809,16.433080226225393,68.26477494086552,4.0,10.366666666666667,5.690666666666665,7.510111111111112,8.093191999716554,-9.887710671910199,21.28487026648379,0,0,1,0,0,0,0,,,RETAINED,0.9467313113638554
2020,P0858,Rahul Tewatia,RR,,,,,,,,,,,,,,1,0,1,0,0,1,0,Indian,All-Rounder,RETAINED,
2020,P0852,Rahul Tripathi,KKR,60.0,4.0943445622221,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,SOLD,
2020,P0874,Rashid Khan,SRH,,,22.57394020389788,25.991776446375336,15.80690598380114,64.37262263407436,3.0,13.1,,,,-3.417836242477456,21.457540878024787,0,0,1,0,0,0,0,,,RETAINED,30.04870208629629
2020,P0878,Ravi Bishnoi,PBKS,200.0,5.298317366548036,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,12.075021146057042
2020,P0848,Robin Uthappa,RR,300.0,5.703782474656201,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,SOLD,
2020,P0907,Ruturaj Gaikwad,CSK,,,,,,,,,,,,,,1,0,1,1,0,0,0,Indian,Batsman,RETAINED,
2020,P0914,S Dhawan,DC,,,11.08516652960526,9.83276994163424,10.191901445328874,89.95762733727904,12.0,13.033333333333333,1.3660833333333358,27.451500000000003,39.285106359249625,1.2523965879710204,10.369945972189457,0,0,1,0,0,0,0,,,RETAINED,19.99861961699232
2020,P0915,S Dube,RCB,,,1.579668815581838,,,1.579668815581838,1.0,1.4666666666666666,2.2991111111111113,,2.2991111111111113,,1.579668815581838,0,0,1,0,0,0,0,,,RETAINED,2.786548018144007
2020,P0916,S Gopal,RR,,,14.006128240657286,7.070277002168676,-0.9032757068523614,21.453310795313218,5.0,11.166666666666666,,,,6.935851238488611,6.7243765119912,0,0,1,0,0,0,0,,,RETAINED,3.520973843611028
2020,P0917,S Kaul,SRH,,,2.373813941187954,8.19541568946218,3.370027929060183,13.498408410715967,5.0,5.666666666666667,-1.4062962962962962,0.8901322751322747,0.8901322751322747,-5.821601748274226,4.646419186570106,0,0,1,0,0,0,0,,,RETAINED,-3.0606815203145485
2020,P0919,S Nadeem,SRH,,,-0.8667203867848521,-2.409293672090482,4.865845377740538,28.335059754252054,9.0,1.8,,,,1.5425732853056298,0.5299437729550679,0,0,1,0,0,0,0,,,RETAINED,3.468646688022301
2020,P0920,S Sandeep Warrier,Unknown,,,3.4556372549019603,,,3.4556372549019603,1.0,2.433333333333333,,,,,3.4556372549019603,0,0,1,0,0,0,0,,,RETAINED,-0.2605504587155969
2020,P0924,SA Yadav,MI,,,7.80556126644737,10.052079280155638,1.5798413280268149,31.105332278667067,7.0,10.9,,,,-2.2465180137082683,6.4791606248766085,0,0,1,0,0,0,0,,,RETAINED,15.045105472926991
2020,P0935,SN Khan,PBKS,,,2.0988480905722935,0.4421084630350194,4.1820328282828285,10.817632239033,4.0,4.9,,,,1.656739627537274,2.240996460630047,0,0,1,0,0,0,0,,,RETAINED,0.1583916593759111
2020,P0936,SN Thakur,CSK,,,2.1311113675260147,5.401189001457455,4.620761590559976,11.034219818114162,4.0,6.566666666666666,2.8169642857142847,,2.8169642857142847,-3.2700776339314404,4.051020653181149,0,0,1,0,0,0,0,,,RETAINED,2.4130530606457032
2020,P0938,SP Goswami,SRH,,,0.7050826848249026,-0.2120431893687708,0.1725692295792078,-0.09671428553277842,6.0,1.4,,,,0.9171258741936734,0.22186957501177984,0,0,1,0,0,0,0,,,RETAINED,-0.6611013901040148
2020,P0939,SP Narine,KKR,,,14.436355029236816,31.55240341089447,26.972377635805056,149.7865765652832,8.0,12.1,3.07775,10.741540620414831,59.87746761818428,-17.116048381657656,24.320378691978778,0,0,1,0,0,0,0,,,RETAINED,8.154705588534355
2020,P0940,SPD Smith,RR,,,0.761770148026315,7.111646418098047,9.604646464646468,42.15171140909193,7.0,9.433333333333334,5.841666666666667,9.644764451235043,20.123603170514997,-6.349876270071732,5.826021010256944,0,0,1,0,0,0,0,,,RETAINED,6.216591328861668
2020,P0942,SR Watson,CSK,,,5.384817023026308,21.907356142108064,-1.2651707163803945,159.85491026626337,11.0,10.7,17.42004774637128,15.923737718122695,76.3750320623543,-16.522539119081756,8.675667482917993,0,0,1,0,0,0,0,,,RETAINED,3.7910493827160465
2020,P0943,SS Iyer,DC,,,3.229492187499993,7.637171692606998,9.94949989526603,24.50303967724893,5.0,13.3,5.59075,6.0133026147959185,6.0133026147959185,-4.407679505107005,6.938721258457673,0,0,1,0,0,0,0,,,RETAINED,7.623619616992322
2020,P0948,SV Samson,RR,,,9.856188322368418,10.283377918287933,12.5767569124424,48.286404616206696,7.0,7.933333333333334,-0.5672881355932202,,-0.5672881355932202,-0.4271895959195149,10.905441051032916,0,0,1,0,0,0,0,,,RETAINED,14.877692718965683
2020,P0933,Sam Curran,CSK,550.0,6.309918278226516,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2020,P0969,Sandeep Bavanaka,SRH,20.0,2.995732273553991,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2020,P0971,Sandeep Sharma,SRH,,,7.3905720419476335,11.6883045031492,6.057862903225802,49.88392304313964,7.0,8.966666666666667,-1.5267620056497175,,-1.5267620056497175,-4.297732461201566,8.378913149440878,0,0,1,0,0,0,0,,,RETAINED,12.988386524314423
2020,P0973,Sanjay Yadav,SRH,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2020,P0986,Saurabh Tiwary,MI,50.0,3.912023005428146,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,SOLD,
2020,P0995,Shahbaz Ahamad,RCB,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2020,P0996,Shahbaz Ahmed,RCB,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,RETAINED,1.3968098661469552
2020,P1015,Sheldon Cottrell,PBKS,850.0,6.745236349484363,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,SOLD,
2020,P1020,Shimron Hetmyer,DC,775.0,6.652863029353347,,,,,,,,,,,,0,0,0,1,0,0,0,Overseas,Batsman,SOLD,
2020,P1025,Shivam Mavi,KKR,,,0.8305553503138858,,,0.8305553503138858,1.0,6.466666666666667,,,,,0.8305553503138858,1,0,1,0,0,1,0,Indian,All-Rounder,RETAINED,3.424669711902724
2020,P1040,Shubman Gill,KKR,,,3.5533511513157876,5.782660505836574,,9.336011657152362,2.0,8.066666666666666,,,,-2.2293093545207867,4.668005828576181,0,0,1,0,0,0,0,,,RETAINED,4.491853796053263
2020,P1077,T Natarajan,SRH,,,0.8998484848484836,,,0.8998484848484836,1.0,2.7333333333333334,,,,,0.8998484848484836,1,0,1,0,1,0,0,Indian,Bowler,RETAINED,8.613702017497538
2020,P1089,Tajinder Dhillon,PBKS,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2020,P1103,Tom Banton,KKR,100.0,4.605170185988092,,,,,,,,,,,,0,0,0,1,0,0,0,Overseas,Batsman,SOLD,
2020,P1104,Tom Curran,RR,100.0,4.605170185988092,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2020,P1108,Trent Boult,MI,,,,,,,,,,,,,,0,0,1,0,1,0,0,Overseas,Bowler,RETAINED,
2020,P1087,Tushar Deshpande,DC,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2020,P1114,UT Yadav,RCB,,,-1.029172205449416,11.179956445452492,2.6557497207093927,28.077928009889373,10.0,8.8,-0.1431944444444444,1.371091269841268,1.549531889462611,-12.209128650901908,4.268844653570823,0,0,1,0,0,0,0,,,RETAINED,-2.2756463227519603
2020,P1119,V Kohli,RCB,,,12.114514802631575,13.12992461089494,5.161732823627993,145.3172744380011,12.0,11.066666666666666,18.171083333333335,22.29538888888889,93.5981056711886,-1.0154098082633656,10.13539074571817,0,0,1,0,0,0,0,,,RETAINED,5.722448235637209
2020,P1121,V Shankar,SRH,,,4.780062690406009,4.450075786384424,2.636491935483873,10.606598442964843,4.0,8.266666666666667,3.279472222222222,4.4665753968253945,4.4665753968253945,0.3299869040215846,3.955543470758102,0,0,1,0,0,0,0,,,RETAINED,4.742990641078119
2020,P1123,VR Aaron,RR,,,-2.192230023825048,2.0496611855886018,-0.0247422680412405,5.233700382868299,7.0,2.7,,,,-4.24189120941365,-0.055770368759228924,0,0,1,0,0,0,0,,,RETAINED,-2.9386182454767065
2020,P1134,Varun Chakaravarthy,KKR,400.0,5.991464547107982,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2020,P1152,Virat Singh,SRH,190.0,5.247024072160486,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,SOLD,
2020,P1164,WP Saha,SRH,,,3.148488898026314,0.3487840466926055,4.084148512777553,43.40434614129343,12.0,1.8333333333333333,,,,2.7997048513337086,2.5271404858321573,0,0,1,0,0,0,0,,,RETAINED,5.726975794692329
2020,P1168,Washington Sundar,RCB,,,0.7054424421625163,2.483520394403441,10.12350090769445,13.312463744260405,3.0,1.9333333333333333,10.656361111111112,21.342075396825393,23.13451237161531,-1.7780779522409247,4.4374879147534685,0,0,1,0,0,0,0,,,RETAINED,20.78949663338463
2020,P1182,YS Chahal,RCB,,,9.224764665238844,14.598956721509447,5.271878229297581,47.995491322553114,7.0,10.8,0.2758611111111123,11.011575396825393,19.184528659569878,-5.374192056270603,9.698533205348623,0,0,1,0,0,0,0,,,RETAINED,13.824776722608952
2020,P1188,Yashasvi Jaiswal,RR,240.0,5.480638923341991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2021,P0007,A Mishra,Unknown,,,2.5884010484927895,12.44381664762606,11.419236590155668,95.41100555923362,13.0,2.033333333333333,2.9598739495798316,4.473510313216195,10.720550347075676,-9.85541559913327,8.817151428758173,0,0,1,0,0,0,0,,,RETAINED,1.1827464788732378
2021,P0009,A Nortje,DC,,,5.386822499634023,,,5.386822499634023,1.0,12.733333333333333,1.1704493526275728,1.1221160192942394,1.1221160192942394,,5.386822499634023,0,0,1,0,0,0,0,,,RETAINED,8.214864185110656
2021,P0018,AB de Villiers,RCB,,,18.36279770584233,14.616467927631575,21.367217898832685,192.68267290046822,13.0,9.866666666666667,12.811707234977328,19.580737028713003,54.55607659011237,3.746329778210754,18.115494510768862,0,0,1,0,0,0,0,,,RETAINED,11.66282894736842
2021,P0025,AD Russell,KKR,,,3.189948997838058,25.797448034842084,17.068761304313412,75.68193100595683,8.0,6.533333333333333,6.037147753236862,12.951433467522575,16.67916563337094,-22.607499037004025,15.352052778997852,0,0,1,0,0,0,0,,,RETAINED,4.5346483583262085
2021,P0029,AK Markram,PBKS,,,,,,,,,0.0165000000000001,,0.0165000000000001,,,0,0,1,0,0,0,0,,,RETAINED,4.071150941758259
2021,P0033,AM Rahane,DC,,,-0.815891416350734,9.182514391447365,1.9602748054474688,62.7743262811246,12.0,3.7666666666666666,0.7081741787624143,0.5519559584234318,6.2355360402300395,-9.998405807798099,3.4422992601813664,0,0,1,0,0,0,0,,,RETAINED,-0.1495792533659732
2021,P0036,AR Patel,DC,,,20.112101583632317,15.052679230150057,3.8259065154412895,89.28391406374945,7.0,13.266666666666667,-0.7832341269841271,0.7148583912731749,11.732042148443224,5.05942235348226,12.996895776407888,0,0,1,0,0,0,0,,,RETAINED,9.223554946570482
2021,P0039,AS Roy,Unknown,,,1.5439665592264302,,,1.5439665592264302,1.0,0.5,,,,,1.5439665592264302,0,0,1,0,0,0,0,,,RETAINED,
2021,P0040,AT Rayudu,CSK,,,6.663339651987947,-7.180252878289473,18.680569066147857,77.55518170543512,11.0,9.633333333333333,-0.1825668449197861,-0.5503528618689386,-0.8832454617842048,13.84359253027742,6.054551946615444,0,0,1,0,0,0,0,,,RETAINED,9.772070073439412
2021,P0042,Aaron Finch,-,,,,,,,,,,,,,,0,0,0,1,0,0,0,Overseas,Batsman,UNSOLD,
2021,P0045,Abdul Samad,SRH,,,1.3028939648344142,,,1.3028939648344142,1.0,3.7,,,,,1.3028939648344142,0,0,1,0,0,0,0,,,RETAINED,2.4396346715544177
2021,P0056,Abhishek Sharma,SRH,,,1.162404645265414,-0.3523219096353398,3.0459022373540856,3.8559849729841598,3.0,4.0,,,,1.5147265549007538,1.2853283243280533,0,0,1,0,0,0,0,,,RETAINED,5.142789663316494
2021,P0059,Adam Milne,MI,300.0,5.703782474656201,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,SOLD,
2021,P0062,Adil Rashid,-,,,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,UNSOLD,
2021,P0068,Ajay Dev Goud,-,,,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,UNSOLD,
2021,P0074,Akash Singh,RR,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,-0.6442152917505037
2021,P0087,Alex Carey,-,,,,,,,,,,,,,,0,0,0,0,0,0,1,Overseas,Wicket-Keeper,UNSOLD,
2021,P0088,Alex Hales,-,,,,,,,,,,,,,,0,0,0,1,0,0,0,Overseas,Batsman,UNSOLD,
2021,P0115,Ankit Rajpoot,-,,,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,UNSOLD,
2021,P0118,Anmolpreet Singh,MI,,,,,,,,,,,,,,1,0,1,1,0,0,0,Indian,Batsman,RETAINED,0.2117656058751529
2021,P0123,Anuj Rawat,RR,,,,,,,,,,,,,,1,0,1,0,0,0,1,Indian,Wicket-Keeper,RETAINED,-0.1277310281517747
2021,P0127,Arjun Tendulkar,MI,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2021,P0131,Arshdeep Singh,PBKS,,,2.2441976194107167,-1.976144910018801,,0.2680527093919156,2.0,5.366666666666666,,,,4.220342529429518,0.1340263546959578,0,0,1,0,0,0,0,,,RETAINED,2.729156010112075
2021,P0147,Atit Sheth,-,,,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,UNSOLD,
2021,P0150,Avesh Khan,DC,,,-0.5006553079947578,0.0327297633973378,-2.486342261296258,-1.446995078620951,4.0,0.8333333333333334,,,,-0.5333850713920956,-0.9847559352978926,1,0,1,0,1,0,0,Indian,Bowler,RETAINED,9.50807955135956
2021,P0151,Avi Barot,-,,,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,UNSOLD,
2021,P0002,Ayush Badoni,-,,,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,UNSOLD,
2021,P0159,B Kumar,SRH,,,3.953252759816845,12.041405253239986,11.077627369057913,99.3134904517977,10.0,3.0,2.9710833333333335,18.30173809523809,33.4538023469513,-8.088152493423141,9.02409512737158,0,0,1,0,0,0,0,,,RETAINED,3.6948254090023536
2021,P0165,BA Stokes,RR,,,6.617886066993918,-2.2347722792703983,9.10306204936884,34.1225654823933,4.0,10.1,5.799784209190149,7.25762151077745,12.237072328115273,8.852658346264317,4.495391945697453,0,0,1,0,0,0,0,,,RETAINED,-0.8254969073929503
2021,P0168,Ben Cutting,KKR,75.0,4.31748811353631,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2021,P0181,Ben Dwarshuis,-,,,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,UNSOLD,
2021,P0184,Ben McDermott,-,,,,,,,,,,,,,,0,0,0,0,0,0,1,Overseas,Wicket-Keeper,UNSOLD,
2021,P0189,Bhagath Verma,CSK,20.0,2.995732273553991,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,SOLD,
2021,P0195,Billy Stanlake,-,,,,,,,,,,,,,,0,0,0,0,1,0,0,Overseas,Bowler,UNSOLD,
2021,P0214,CH Gayle,PBKS,,,7.450306383720383,14.535259046052625,9.98872811284047,183.85033283220068,12.0,7.666666666666667,0.3905833333333333,0.1419722222222222,74.95981531481077,-7.084952662332242,10.658097847537826,0,0,1,0,0,0,0,,,RETAINED,3.688035495716033
2021,P0218,CJ Jordan,PBKS,,,-0.843773761842467,0.5691576364751594,-0.0650996718335427,-0.34189446784476835,4.0,8.1,0.8088537699923926,8.776150066288688,15.090741305278094,-1.4129313983176264,-0.11323859906695011,0,0,1,0,0,0,0,,,RETAINED,1.487567925915343
2021,P0221,CV Varun,KKR,,,13.971271095572776,-0.8722401289282837,,13.099030966644492,2.0,10.966666666666667,,,,14.84351122450106,6.549515483322246,0,0,1,0,0,0,0,,,RETAINED,16.072677497050833
2021,P0227,Chaitanya Bishnoi,-,,,,,,,,,,,,,,1,0,0,0,0,1,0,Indian,All-Rounder,UNSOLD,
2021,P0232,Chetan Sakariya,RR,100.0,4.605170185988092,,,,,,,,,,,,1,0,0,0,1,0,0,Indian,Bowler,SOLD,
2021,P0233,Cheteshwar Pujara,CSK,50.0,3.912023005428146,,,,,,,,,,,,1,0,0,1,0,0,0,Indian,Batsman,SOLD,
2021,P0237,Chris Green,-,,,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,UNSOLD,
2021,P0239,Chris Lynn,MI,,,,,,,,,,,,,,0,0,1,1,0,0,0,Overseas,Batsman,RETAINED,
2021,P0240,Chris Morris,RR,1600.0,7.3777589082278725,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2021,P0241,Chris Woakes,DC,,,,,,,,,,,,,,0,0,1,0,0,1,0,Overseas,All-Rounder,RETAINED,
2021,P0240,Christopher Morris,RR,,,,,,,,,,,,,,0,0,1,0,0,1,0,Overseas,All-Rounder,RETAINED,
2021,P0249,Corey Anderson,-,,,,,,,,,,,,,,0,0,0,0,0,1,0,Overseas,All-Rounder,UNSOLD,
