year,player_id,player_name,team,base_price_lakh,final_price_lakh,role,nationality,status,source
2017,P0642,Praveen Dubey,RCB,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0644,Pravin Tambe,SRH,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0668,R Sanjay Yadav,KKR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0673,Rahul Ajay Tripathi,RPS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0675,Rahul Chahar,RPS,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0718,Rinku Singh,PBKS,,10.0,Batsman,Indian,SOLD,kaggle_main
2017,P0783,Saurabh Kumar,RPS,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0786,Sayan Ghosh,KKR,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0809,Shashank Singh,DC,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0815,Shelley Shaurya,GL,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0832,Shubam Agrawal,GL,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0885,Tanmay Agarwal,SRH,,10.0,Batsman,Indian,SOLD,kaggle_main
2017,P0889,Tejas Singh Baroka,GL,,10.0,Bowler,Indian,SOLD,kaggle_main
2018,P0149,Benjamin Stokes,RR,,1250.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0363,Jaydev Unadkat,RR,,1150.0,Bowler,Indian,SOLD,kaggle_main
2018,P0398,KL Rahul,PBKS,,1100.0,Batsman,Indian,SOLD,kaggle_main
2018,P0482,Manish Pandey,SRH,,1100.0,Batsman,Indian,SOLD,kaggle_main
2018,P0194,Chris Lynn,KKR,,960.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0527,Mitchell Starc,KKR,,940.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0287,Glenn Maxwell,DC,,900.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0697,Rashid Khan Arman,SRH,,900.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0429,Krunal Pandya,MI,,880.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0772,Sanju Samson,RR,,800.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0415,Kedar Jadhav,CSK,,780.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0708,Ravichandran Ashwin,PBKS,,760.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0196,Chris Woakes,RCB,,740.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0248,Dinesh Karthik,KKR,,740.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0068,Andrew Tye,PBKS,,720.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0375,Jofra Archer,RR,,720.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0262,Dwayne Bravo,CSK,,640.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0727,Robin Uthappa,KKR,,640.0,Batsman,Indian,SOLD,kaggle_main
2018,P0003,Aaron Finch,PBKS,,620.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0327,Ishan Kishan,MI,,620.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0427,Krishnappa Gowtham,RR,,620.0,Bowler,Indian,SOLD,kaggle_main
2018,P0495,Marcus Stoinis,PBKS,,620.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0980,Yuzvendra Singh Chahal,RCB,,600.0,Bowler,Indian,SOLD,kaggle_main
2018,P0432,Kuldeep Yadav,KKR,,580.0,Bowler,Indian,SOLD,kaggle_main
2018,P0411,Karun Nair,PBKS,,560.0,Batsman,Indian,SOLD,kaggle_main
2018,P0422,Kieron Pollard,MI,,540.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0617,Pat Cummins,MI,,540.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0817,Shikhar Dhawan,SRH,,520.0,Batsman,Indian,SOLD,kaggle_main
2018,P0406,Karn Sharma,CSK,,500.0,Bowler,Indian,SOLD,kaggle_main
2018,P0963,Wriddhiman Saha,SRH,,500.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0384,Jos Buttler,RR,,440.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2018,P0399,Kagiso Rabada,DC,,420.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0627,Piyush Chawla,KKR,,420.0,Bowler,Indian,SOLD,kaggle_main
2018,P0911,Umesh Yadav,RCB,,420.0,Bowler,Indian,SOLD,kaggle_main
2018,P0033,Ajinkya Rahane,RR,,400.0,Batsman,Indian,SOLD,kaggle_main
2018,P0062,Amit Mishra,DC,,400.0,Bowler,Indian,SOLD,kaggle_main
2018,P0215,Darcy Short,RR,,400.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0552,Mujeeb Zadran,PBKS,,400.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0806,Shane Watson,CSK,,400.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0268,Evin Lewis,MI,,380.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0840,Siddarth Kaul,SRH,,380.0,Bowler,Indian,SOLD,kaggle_main
2018,P0169,Brendon McCullum,RCB,,360.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0231,Deepak Hooda,SRH,,360.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0595,Nitish Rana,KKR,,340.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0680,Rahul Tripathi,RR,,340.0,Batsman,Indian,SOLD,kaggle_main
2018,P0401,Kamlesh Nagarkoti,KKR,,320.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0795,Shahbaz Nadeem,DC,,320.0,Bowler,Indian,SOLD,kaggle_main
2018,P0869,Suryakumar Yadav,MI,,320.0,Batsman,Indian,SOLD,kaggle_main
2018,P0934,Vijay Shankar,DC,,320.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0955,Washington Sundar,RCB,,320.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0081,Ankit Singh Rajpoot,PBKS,,300.0,Bowler,Indian,SOLD,kaggle_main
2018,P0223,David Miller,PBKS,,300.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0403,Kane Williamson,SRH,,300.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0537,Mohammed Shami,DC,,300.0,Bowler,Indian,SOLD,kaggle_main
2018,P0581,Navdeep Saini,RCB,,300.0,Bowler,Indian,SOLD,kaggle_main
2018,P0679,Rahul Tewatia,DC,,300.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0768,Sandeep Sharma,SRH,,300.0,Bowler,Indian,SOLD,kaggle_main
2018,P0823,Shivam Mavi,KKR,,300.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0878,Syed Khaleel Ahmed,SRH,,300.0,Bowler,Indian,SOLD,kaggle_main
2018,P0281,Gautam Gambhir,DC,,280.0,Batsman,Indian,SOLD,kaggle_main
2018,P0663,Quinton De Kock,RCB,,280.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2018,P0538,Mohammed Siraj,RCB,,260.0,Bowler,Indian,SOLD,kaggle_main
2018,P0808,Shardul Thakur,CSK,,260.0,Bowler,Indian,SOLD,kaggle_main
2018,P0544,Mohit Sharma,PBKS,,240.0,Bowler,Indian,SOLD,kaggle_main
2018,P0060,Ambati Rayudu,CSK,,220.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0138,Barinder Singh Sran,PBKS,,220.0,Bowler,Indian,SOLD,kaggle_main
2018,P0142,Ben Cutting,MI,,220.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0201,Colin De Grandhomme,RCB,,220.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0465,M Ashwin,RCB,,220.0,Bowler,Indian,SOLD,kaggle_main
2018,P0564,Mustafizur Rahman,MI,,220.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0575,Nathan Coulter-Nile,RCB,,220.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0904,Trent Boult,DC,,220.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0180,Carlos Brathwaite,SRH,,200.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0199,Christopher Gayle,PBKS,,200.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0302,Harbhajan Singh,CSK,,200.0,Bowler,Indian,SOLD,kaggle_main
2018,P0523,Mitchell Johnson,KKR,,200.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0560,Murali Vijay,CSK,,200.0,Batsman,Indian,SOLD,kaggle_main
2018,P0800,Shakib Al Hasan,SRH,,200.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0978,Yuvraj Singh,PBKS,,200.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0203,Colin Munro,DC,,190.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0675,Rahul Chahar,MI,,190.0,Bowler,Indian,SOLD,kaggle_main
2018,P0976,Yusuf Pathan,SRH,,190.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0839,Shubman Gill,KKR,,180.0,Batsman,Indian,SOLD,kaggle_main
2018,P0529,Moeen Ali,RCB,,170.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0614,Parthiv Patel,RCB,,170.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0270,Faf Du Plessis,CSK,,160.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0210,Daniel Christian,DC,,150.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0354,Jason Behrendorff,MI,,150.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0356,Jason Roy,DC,,150.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0498,Mark Wood,CSK,,150.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0629,Pradeep Sangwan,MI,,150.0,Bowler,Indian,SOLD,kaggle_main
2018,P0145,Ben Dwarshuis,PBKS,,140.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0478,Mandeep Singh,RCB,,140.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0571,Naman Ojha,DC,,140.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0654,Prithvi Shaw,DC,,120.0,Batsman,Indian,SOLD,kaggle_main
2018,P0475,Manan Vohra,RCB,,110.0,Batsman,Indian,SOLD,kaggle_main
2018,P0049,Akshdeep Nath,PBKS,,100.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0193,Chris Jordan,SRH,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0323,Imran Tahir,CSK,,100.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0364,Jean-Paul Duminy,MI,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0487,Manoj Tiwary,PBKS,,100.0,Batsman,Indian,SOLD,kaggle_main
2018,P0509,Mayank Agarwal,PBKS,,100.0,Batsman,Indian,SOLD,kaggle_main
2018,P0536,Mohammed Nabi,SRH,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0622,Pawan Negi,RCB,,100.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0696,Ranganath Vinay Kumar,KKR,,100.0,Bowler,Indian,SOLD,kaggle_main
2018,P0759,Sam Billings,CSK,,100.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2018,P0827,Shreevats Goswami,SRH,,100.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0897,Tim Southee,RCB,,100.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0140,Basil Thampi,SRH,,95.0,Bowler,Indian,SOLD,kaggle_main
2018,P0433,Kulwant Khejroliya,RCB,,85.0,Bowler,Indian,SOLD,kaggle_main
2018,P0230,Deepak Chahar,CSK,,80.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0718,Rinku Singh,KKR,,80.0,Batsman,Indian,SOLD,kaggle_main
2018,P0784,Saurabh Tiwary,MI,,80.0,Batsman,Indian,SOLD,kaggle_main
2018,P0239,Dhawal Kulkarni,RR,,75.0,Bowler,Indian,SOLD,kaggle_main
2018,P0296,Gurkeerat Singh Mann,DC,,75.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0121,Avesh Khan,DC,,70.0,Bowler,Indian,SOLD,kaggle_main
2018,P0982,Zahir Khan Pakteen,RR,,60.0,Bowler,Indian,SOLD,kaggle_main
2018,P0016,Abhishek Sharma,DC,,55.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0882,Tajinder Dhillon,MI,,55.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0044,Akila Dhananjaya,MI,,50.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0147,Ben Laughlin,RR,,50.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0160,Billy Stanlake,SRH,,50.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0260,Dushmantha Chameera,RR,,50.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0361,Jayant Yadav,DC,,50.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0463,Lungisani Ngidi,CSK,,50.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0526,Mitchell Santner,CSK,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0855,Stuart Binny,RR,,50.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0114,Asif K M,CSK,,40.0,Bowler,Indian,SOLD,kaggle_main
2018,P0880,T Natarajan,SRH,,40.0,Bowler,Indian,SOLD,kaggle_main
2018,P0072,Aniket Choudhary,RCB,,30.0,Bowler,Indian,SOLD,kaggle_main
2018,P0092,Anureet Singh,RR,,30.0,Bowler,Indian,SOLD,kaggle_main
2018,P0101,Aryaman Vikram Birla,RR,,30.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0177,Cameron Delport,KKR,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2018,P0360,Javon Searless,KKR,,30.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0026,Aditya Tare,MI,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0076,Anirudha Ashok Joshi,RCB,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0080,Ankit Sharma,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0090,Anukul Roy,MI,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0093,Apoorv Vijay Wankhade,KKR,,20.0,Batsman,Indian,SOLD,kaggle_main
2018,P0162,Bipul Sharma,SRH,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0181,Chaitanya Bishnoi,CSK,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0241,Dhruv Shorey,CSK,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0313,Harshal Patel,DC,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0329,Ishank Jaggi,KKR,,20.0,Batsman,Indian,SOLD,kaggle_main
2018,P0359,Jatin Saxena,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0405,Kanishk Seth,CSK,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0430,Kshitiz Sharma,CSK,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0473,Mahipal Lomror,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0485,Manjot Kalra,DC,,20.0,Batsman,Indian,SOLD,kaggle_main
2018,P0492,Manzoor Dar,PBKS,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0510,Mayank Dagar,PBKS,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0511,Mayank Markande,MI,,20.0,Bowler,Indian,SOLD,kaggle_main
2018,P0519,Midhun S,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0545,Mohsin Khan,MI,,20.0,Bowler,Indian,SOLD,kaggle_main
2018,P0548,Monu Singh,CSK,,20.0,Bowler,Indian,SOLD,kaggle_main
2018,P0567,N Jagadeesan,CSK,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0586,Nidheesh M D Dinesan,MI,,20.0,Bowler,Indian,SOLD,kaggle_main
2018,P0613,Pardeep Sahu,PBKS,,20.0,Bowler,Indian,SOLD,kaggle_main
2018,P0621,Pavan Deshpande,RCB,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0636,Prashant Chopra,RR,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2018,P0714,Ricky Bhui,SRH,,20.0,Batsman,Overseas,SOLD,kaggle_main
2018,P0745,Sachin Baby,SRH,,20.0,Batsman,Indian,SOLD,kaggle_main
2018,P0767,Sandeep Lamichhane,DC,,20.0,Bowler,Overseas,SOLD,kaggle_main
2018,P0786,Sayan Ghosh,DC,,20.0,Bowler,Indian,SOLD,kaggle_main
2018,P0807,Sharad Lumba,MI,,20.0,Batsman,Indian,SOLD,kaggle_main
2018,P0828,Shreyas Gopal,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0841,Siddhesh Dinesh Lad,MI,,20.0,Batsman,Indian,SOLD,kaggle_main
2018,P0879,Syed Mehdi Hasan,SRH,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2018,P0885,Tanmay Agarwal,SRH,,20.0,Batsman,Indian,SOLD,kaggle_main
2019,P0363,Jaydev Unadkat,RR,,840.0,Bowler,Indian,SOLD,kaggle_main
2019,P0924,Varun Chakaravarthy,PBKS,,840.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0760,Sam Curran,PBKS,,720.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0202,Colin Ingram,DC,,640.0,Batsman,Overseas,SOLD,kaggle_main
2019,P0045,Axar Rajesh Patel,DC,,500.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0180,Carlos Brathwaite,KKR,,500.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0544,Mohit Sharma,CSK,,500.0,Bowler,Indian,SOLD,kaggle_main
2019,P0822,Shivam Dube,RCB,,500.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0537,Mohammed Shami,PBKS,,480.0,Bowler,Indian,SOLD,kaggle_main
2019,P0628,Prabhsimran Singh,PBKS,,480.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2019,P0585,Nicolas Pooran,PBKS,,420.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2019,P0818,Shimron Hetmyer,RCB,,420.0,Batsman,Overseas,SOLD,kaggle_main
2019,P0049,Akshdeep Nath,RCB,,360.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0138,Barinder Singh Sran,MI,,340.0,Bowler,Indian,SOLD,kaggle_main
2019,P0923,Varun Aaron,RR,,240.0,Bowler,Indian,SOLD,kaggle_main
2019,P0382,Jonny Bairstow,SRH,,220.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2019,P0301,Hanuma Vihari,DC,,200.0,Batsman,Indian,SOLD,kaggle_main
2019,P0452,Lasith Malinga,MI,,200.0,Bowler,Overseas,SOLD,kaggle_main
2019,P0816,Sherfane Rutherford,DC,,200.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0457,Lockie Ferguson,KKR,,160.0,Bowler,Overseas,SOLD,kaggle_main
2019,P0645,Prayas Ray Barman,RCB,,150.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0963,Wriddhiman Saha,SRH,,120.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2019,P0330,Ishant Sharma,DC,,110.0,Bowler,Indian,SOLD,kaggle_main
2019,P0605,Oshane Thomas,RR,,110.0,Bowler,Overseas,SOLD,kaggle_main
2019,P0372,Joe Denly,KKR,,100.0,Batsman,Overseas,SOLD,kaggle_main
2019,P0500,Martin Guptill,SRH,,100.0,Batsman,Overseas,SOLD,kaggle_main
2019,P0546,Moises Henriques,PBKS,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0978,Yuvraj Singh,MI,,100.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0084,Anmolpreet Singh,MI,,80.0,Batsman,Indian,SOLD,kaggle_main
2019,P0304,Hardus Viljoen,PBKS,,75.0,Bowler,Overseas,SOLD,kaggle_main
2019,P0310,Harry Gurney,KKR,,75.0,Bowler,Overseas,SOLD,kaggle_main
2019,P0320,Himmat Singh,RCB,,65.0,Batsman,Indian,SOLD,kaggle_main
2019,P0109,Ashton Turner,RR,,50.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0296,Gurkeerat Singh Mann,RCB,,50.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0316,Heinrich Klaasen,RCB,,50.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2019,P0416,Keemo Paul,DC,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0454,Liam Livingstone,RR,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0219,Darshan Nalkande,PBKS,,30.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0809,Shashank Singh,RR,,30.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0777,Sarfaraz Naushad Khan,PBKS,,25.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0027,Agnivesh Ayachi,PBKS,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0082,Ankush Bains,DC,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2019,P0085,Anrich Nortje,KKR,,20.0,Bowler,Overseas,SOLD,kaggle_main
2019,P0099,Arshdeep Singh,PBKS,,20.0,Bowler,Indian,SOLD,kaggle_main
2019,P0136,Bandaru Ayyappa,DC,,20.0,Bowler,Indian,SOLD,kaggle_main
2019,P0235,Devdutt Padikkal,RCB,,20.0,Batsman,Indian,SOLD,kaggle_main
2019,P0308,Harpreet Brar,PBKS,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0344,Jalaj Saxena,DC,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0465,M Ashwin,PBKS,,20.0,Bowler,Indian,SOLD,kaggle_main
2019,P0475,Manan Vohra,RR,,20.0,Batsman,Indian,SOLD,kaggle_main
2019,P0520,Milind Kumar,RCB,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0579,Nathu Singh,DC,,20.0,Bowler,Indian,SOLD,kaggle_main
2019,P0590,Nikhil Shankar Naik,KKR,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2019,P0609,Pankaj Jaswal,MI,,20.0,All-Rounder,Overseas,SOLD,kaggle_main
2019,P0653,Prithvi Raj Yarra,KKR,,20.0,Bowler,Indian,SOLD,kaggle_main
2019,P0698,Rasikh Dar,MI,,20.0,Bowler,Indian,SOLD,kaggle_main
2019,P0723,Riyan Parag,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0738,Ruturaj Gaikwad,CSK,,20.0,Batsman,Indian,SOLD,kaggle_main
2019,P0831,Shrikant Mundhe,KKR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2019,P0836,Shubham Ranjane,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0617,Pat Cummins,KKR,,1550.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0287,Glenn Maxwell,PBKS,,1075.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0195,Christopher Morris,RCB,,1000.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0813,Sheldon Cottrell,PBKS,,850.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0575,Nathan Coulter-Nile,MI,,800.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0818,Shimron Hetmyer,DC,,775.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0627,Piyush Chawla,CSK,,675.0,Bowler,Indian,SOLD,kaggle_main
2020,P0760,Sam Curran,CSK,,550.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0266,Eoin Morgan,KKR,,525.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0495,Marcus Stoinis,DC,,480.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0003,Aaron Finch,RCB,,440.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0402,Kane Richardson,RCB,,400.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0924,Varun Chakaravarthy,KKR,,400.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0193,Chris Jordan,PBKS,,300.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0363,Jaydev Unadkat,RR,,300.0,Bowler,Indian,SOLD,kaggle_main
2020,P0727,Robin Uthappa,RR,,300.0,Batsman,Indian,SOLD,kaggle_main
2020,P0051,Alex Carey,DC,,240.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2020,P0970,Yashasvi Jaiswal,RR,,240.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0194,Chris Lynn,MI,,200.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0208,Dale Steyn,RCB,,200.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0385,Josh Hazlewood,CSK,,200.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0524,Mitchell Marsh,SRH,,200.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0701,Ravi Bishnoi,PBKS,,200.0,Bowler,Indian,SOLD,kaggle_main
2020,P0655,Priyam Garg,SRH,,190.0,Batsman,Indian,SOLD,kaggle_main
2020,P0943,Virat Singh,SRH,,190.0,Batsman,Indian,SOLD,kaggle_main
2020,P0196,Chris Woakes,DC,,150.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0356,Jason Roy,DC,,150.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0410,Kartik Tyagi,RR,,130.0,Bowler,Indian,SOLD,kaggle_main
2020,P0068,Andrew Tye,RR,,100.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0899,Tom Banton,KKR,,100.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0900,Tom Curran,RR,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0089,Anuj Rawat,RR,,80.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2020,P0223,David Miller,RR,,75.0,Batsman,Overseas,SOLD,kaggle_main
2020,P0680,Rahul Tripathi,KKR,,60.0,Batsman,Indian,SOLD,kaggle_main
2020,P0628,Prabhsimran Singh,PBKS,,55.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2020,P0231,Deepak Hooda,PBKS,,50.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0269,Fabian Allen,SRH,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0332,Isuru Udana,RCB,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0348,James Neesham,PBKS,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0544,Mohit Sharma,DC,,50.0,Bowler,Indian,SOLD,kaggle_main
2020,P0605,Oshane Thomas,RR,,50.0,Bowler,Overseas,SOLD,kaggle_main
2020,P0784,Saurabh Tiwary,MI,,50.0,Batsman,Indian,SOLD,kaggle_main
2020,P0006,Abdul Samad,SRH,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0038,Akash Singh,RR,,20.0,Bowler,Indian,SOLD,kaggle_main
2020,P0076,Anirudha Ashok Joshi,RR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0192,Chris Green,KKR,,20.0,All-Rounder,Overseas,SOLD,kaggle_main
2020,P0243,Digvijay Deshmukh,MI,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2020,P0388,Joshua Philippe,RCB,,20.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2020,P0450,Lalit Yadav,DC,,20.0,All-Rounder,Indian,SOLD,kaggle_main
